order_id,customer_id,order_date,status,subtotal,tax_amount,shipping_cost,discount_amount,total_amount,currency,payment_method,shipping_address_id,billing_address_id,coupon_code
246,446,2024-10-23 14:35:10,cancelled,0.0,0.0,0.0,0.0,0.0,USD,bank_transfer,1920,1375,
247,1362,2024-04-23 14:35:10,shipped,146.96,7.63,0.0,0.0,154.59,USD,google_pay,257,1867,
248,1441,2025-02-24 14:35:10,completed,40.1,2.15,6.33,4.59,43.99,USD,paypal,1164,220,COUPON808
249,458,2025-07-17 14:35:10,completed,96.47,9.65,0.0,13.7,92.42,USD,bank_transfer,808,1082,COUPON795
250,265,2024-04-30 14:35:10,completed,66.36,6.82,0.0,0.0,73.18,USD,bank_transfer,1227,775,
251,914,2024-08-10 14:35:10,completed,77.95,8.09,0.0,0.0,86.04,USD,apple_pay,540,213,
252,52,2025-04-30 14:35:10,completed,86.26,7.34,0.0,14.5,79.1,USD,paypal,1619,1093,COUPON794
253,576,2024-02-07 14:35:10,completed,52.55,4.11,0.0,6.39,50.27,USD,bank_transfer,990,1996,COUPON551
254,1208,2024-09-11 14:35:10,completed,59.58,3.19,0.0,0.0,62.77,USD,credit_card,876,403,
255,212,2024-08-15 14:35:10,completed,22.36,1.53,16.19,1.51,38.57,USD,apple_pay,790,1816,COUPON374
256,329,2025-04-21 14:35:10,completed,192.03,12.41,0.0,0.0,204.44,USD,bank_transfer,493,1228,
257,249,2024-09-18 14:35:10,completed,162.29,8.59,0.0,0.0,170.88,USD,bank_transfer,386,371,
258,1422,2024-01-23 14:35:10,shipped,256.83,18.06,0.0,0.0,274.89,USD,credit_card,173,521,
259,159,2024-01-03 14:35:10,shipped,97.45,7.98,0.0,0.0,105.43,USD,apple_pay,414,1377,
260,1008,2023-11-29 14:35:10,completed,91.84,8.38,0.0,0.0,100.22,USD,google_pay,855,940,
261,328,2024-03-31 14:35:10,completed,63.01,4.87,0.0,0.0,67.88,USD,google_pay,982,1938,
262,1115,2024-06-24 14:35:10,completed,76.3,3.98,0.0,10.49,69.79,USD,credit_card,703,963,COUPON310
263,15,2024-08-13 14:35:10,completed,270.9,31.04,0.0,0.0,301.94,USD,credit_card,601,1660,
264,384,2025-06-08 14:35:10,pending,0.0,0.0,0.0,0.0,0.0,USD,apple_pay,1980,1810,
265,1273,2024-11-11 14:35:10,completed,139.1,7.26,0.0,0.0,146.36,USD,paypal,1649,214,
266,1481,2023-10-28 14:35:10,completed,217.15,17.76,0.0,31.22,203.69,USD,google_pay,1205,207,COUPON496
267,1189,2024-11-05 14:35:10,completed,41.84,2.99,1.75,4.5,42.08,USD,bank_transfer,901,1139,COUPON831
268,566,2024-07-26 14:35:10,completed,388.3,29.88,0.0,0.0,418.18,USD,paypal,1125,1704,
269,140,2025-07-22 14:35:10,completed,35.66,3.88,4.16,0.0,43.7,USD,google_pay,1278,1314,
270,80,2024-03-31 14:35:10,completed,119.76,6.52,0.0,0.0,126.28,USD,credit_card,1307,1086,
271,1349,2024-12-03 14:35:10,completed,161.18,14.38,0.0,0.0,175.56,USD,bank_transfer,396,953,
272,1182,2023-09-29 14:35:10,completed,165.9,13.59,0.0,0.0,179.49,USD,credit_card,1085,658,
273,926,2024-09-16 14:35:10,completed,241.49,22.59,0.0,26.44,237.64,USD,credit_card,555,1536,COUPON412
274,942,2025-09-26 14:35:10,completed,186.47,19.56,0.0,0.0,206.03,USD,credit_card,306,489,
275,1283,2025-05-26 14:35:10,completed,83.55,4.41,0.0,0.0,87.96,USD,google_pay,996,326,
276,1160,2024-02-08 14:35:10,completed,183.24,16.37,0.0,0.0,199.61,USD,bank_transfer,1535,1623,
277,59,2024-11-20 14:35:10,completed,54.44,4.57,0.0,0.0,59.01,USD,google_pay,306,1836,
278,949,2024-09-10 14:35:10,completed,275.6,23.05,0.0,22.66,275.99,USD,bank_transfer,565,913,COUPON850
279,1448,2024-09-18 14:35:10,completed,255.89,25.37,0.0,0.0,281.26,USD,paypal,1956,1366,
280,272,2024-05-21 14:35:10,shipped,380.99,27.65,0.0,0.0,408.64,USD,paypal,727,1327,
281,595,2024-02-02 14:35:10,completed,85.02,6.99,0.0,0.0,92.01,USD,paypal,1464,822,
282,1082,2025-09-26 14:35:10,pending,0.0,0.0,0.0,0.0,0.0,USD,credit_card,974,593,
283,213,2025-02-11 14:35:10,pending,0.0,0.0,0.0,0.0,0.0,USD,bank_transfer,126,1973,
284,1194,2025-04-20 14:35:10,completed,60.22,3.43,0.0,0.0,63.65,USD,apple_pay,953,722,
285,5,2025-04-30 14:35:10,completed,119.25,11.71,0.0,10.25,120.71,USD,bank_transfer,19,841,COUPON994
286,1294,2024-11-30 14:35:10,completed,161.45,16.22,0.0,0.0,177.67,USD,bank_transfer,432,1049,
287,258,2024-03-17 14:35:10,completed,97.06,7.99,0.0,16.78,88.27,USD,apple_pay,71,295,COUPON855
288,110,2024-10-07 14:35:10,completed,21.81,2.61,6.82,0.0,31.24,USD,bank_transfer,858,111,
289,1005,2024-12-13 14:35:10,completed,92.74,5.66,0.0,0.0,98.4,USD,paypal,893,1271,
290,5,2025-09-07 14:35:10,completed,219.11,21.13,0.0,39.89,200.35,USD,paypal,528,61,COUPON818
291,1123,2023-12-30 14:35:10,shipped,93.57,5.56,0.0,0.0,99.13,USD,credit_card,1671,1667,
292,1020,2023-09-30 14:35:10,completed,86.81,6.3,0.0,0.0,93.11,USD,bank_transfer,480,1508,
293,1257,2023-12-18 14:35:10,completed,37.86,2.19,21.56,0.0,61.61,USD,bank_transfer,454,686,
294,28,2025-02-11 14:35:10,pending,0.0,0.0,0.0,0.0,0.0,USD,google_pay,1527,890,
295,212,2025-07-15 14:35:10,completed,148.77,16.7,0.0,28.77,136.7,USD,credit_card,1953,682,COUPON563
296,982,2025-02-11 14:35:10,completed,48.74,3.95,13.95,0.0,66.64,USD,google_pay,789,608,
297,1473,2024-09-28 14:35:10,completed,73.96,5.33,0.0,0.16,79.13,USD,bank_transfer,1364,749,COUPON609
298,931,2025-09-20 14:35:10,completed,74.18,6.47,0.0,0.0,80.65,USD,bank_transfer,593,190,
299,1159,2025-05-22 14:35:10,pending,0.0,0.0,0.0,0.0,0.0,USD,bank_transfer,1902,1380,
300,203,2024-02-06 14:35:10,completed,273.3,24.94,0.0,0.0,298.24,USD,bank_transfer,1150,814,
301,440,2024-01-26 14:35:10,completed,78.97,4.09,0.0,0.0,83.06,USD,paypal,686,1363,
302,1295,2024-10-09 14:35:10,completed,25.81,3.01,21.81,0.0,50.63,USD,bank_transfer,155,1774,
303,1483,2024-02-07 14:35:10,completed,67.24,7.97,0.0,0.0,75.21,USD,paypal,548,1568,
304,137,2025-01-14 14:35:10,shipped,67.18,6.51,0.0,0.0,73.69,USD,apple_pay,867,1409,
305,624,2025-04-18 14:35:10,completed,26.14,2.0,8.0,0.0,36.14,USD,apple_pay,1578,687,
306,871,2025-01-17 14:35:10,completed,35.25,3.71,22.57,0.0,61.53,USD,credit_card,1519,1386,
307,1388,2024-04-24 14:35:10,completed,106.69,9.69,0.0,0.0,116.38,USD,google_pay,1144,1097,
308,803,2024-12-23 14:35:10,completed,260.57,30.67,0.0,23.32,267.92,USD,bank_transfer,1135,1365,COUPON882
309,679,2023-12-05 14:35:10,pending,0.0,0.0,0.0,0.0,0.0,USD,credit_card,1658,279,
310,904,2024-08-13 14:35:10,completed,97.16,6.56,0.0,0.0,103.72,USD,google_pay,1745,38,
311,455,2024-11-01 14:35:10,completed,227.93,11.59,0.0,0.0,239.52,USD,google_pay,86,1120,
312,1268,2025-05-28 14:35:10,completed,43.71,4.75,8.5,7.33,49.63,USD,credit_card,1424,1479,COUPON149
313,556,2024-10-16 14:35:10,completed,243.43,25.84,0.0,0.0,269.27,USD,paypal,1970,217,
314,745,2025-01-30 14:35:10,refunded,0.0,0.0,0.0,0.0,0.0,USD,credit_card,842,1437,
315,116,2024-07-31 14:35:10,completed,82.61,9.69,0.0,15.08,77.22,USD,bank_transfer,1855,881,COUPON558
316,767,2024-07-23 14:35:10,pending,0.0,0.0,0.0,0.0,0.0,USD,paypal,1036,236,
317,1493,2025-04-29 14:35:10,pending,0.0,0.0,0.0,0.0,0.0,USD,bank_transfer,1160,1073,
318,1252,2025-03-18 14:35:10,completed,38.17,4.07,15.55,0.0,57.79,USD,bank_transfer,1198,1847,
319,88,2023-10-23 14:35:10,pending,0.0,0.0,0.0,0.0,0.0,USD,google_pay,154,1736,
320,984,2025-04-05 14:35:10,completed,52.17,5.69,0.0,0.0,57.86,USD,bank_transfer,855,1984,
321,867,2023-10-26 14:35:10,completed,170.28,17.56,0.0,0.0,187.84,USD,apple_pay,1743,1763,
322,873,2024-04-22 14:35:10,completed,46.71,4.21,8.63,2.2,57.35,USD,google_pay,1167,1384,COUPON871
323,173,2024-08-19 14:35:10,completed,28.2,1.49,9.64,0.0,39.33,USD,google_pay,1798,662,
324,1461,2025-03-18 14:35:10,pending,0.0,0.0,0.0,0.0,0.0,USD,paypal,1575,261,
325,1209,2025-02-09 14:35:10,completed,341.13,30.25,0.0,0.0,371.38,USD,bank_transfer,193,1878,
326,459,2025-03-22 14:35:10,completed,117.26,13.52,0.0,0.0,130.78,USD,bank_transfer,657,1115,
327,1141,2024-08-18 14:35:10,completed,186.2,20.46,0.0,9.14,197.52,USD,credit_card,1062,450,COUPON477
328,826,2024-12-25 14:35:10,completed,152.63,13.3,0.0,0.0,165.93,USD,google_pay,256,1208,
329,8,2025-04-05 14:35:10,completed,130.07,12.09,0.0,17.28,124.88,USD,google_pay,850,1660,COUPON245
330,1008,2024-06-16 14:35:10,completed,38.92,3.41,2.07,2.65,41.75,USD,bank_transfer,252,1091,COUPON310
331,678,2024-01-10 14:35:10,pending,0.0,0.0,0.0,0.0,0.0,USD,bank_transfer,1977,695,
332,26,2023-12-18 14:35:10,refunded,0.0,0.0,0.0,0.0,0.0,USD,google_pay,1682,1533,
333,250,2025-08-26 14:35:10,completed,103.27,8.45,0.0,20.1,91.62,USD,apple_pay,267,1156,COUPON403
334,1019,2024-09-22 14:35:10,shipped,9.85,0.95,14.28,0.44,24.64,USD,bank_transfer,1366,438,COUPON384
335,311,2025-06-23 14:35:10,refunded,0.0,0.0,0.0,0.0,0.0,USD,bank_transfer,1427,506,
336,1427,2024-01-01 14:35:10,completed,184.57,12.31,0.0,0.0,196.88,USD,google_pay,884,1717,
337,1020,2023-11-20 14:35:10,pending,0.0,0.0,0.0,0.0,0.0,USD,apple_pay,1755,1174,
338,282,2023-12-16 14:35:10,completed,83.9,9.83,0.0,8.09,85.64,USD,paypal,1539,106,COUPON829
339,30,2025-06-21 14:35:10,completed,112.63,7.58,0.0,0.0,120.21,USD,google_pay,356,808,
340,750,2025-09-10 14:35:10,pending,0.0,0.0,0.0,0.0,0.0,USD,google_pay,916,961,
341,1196,2023-10-01 14:35:10,completed,132.95,8.71,0.0,0.0,141.66,USD,bank_transfer,292,273,
342,759,2024-10-31 14:35:10,completed,49.12,2.92,3.2,0.0,55.24,USD,apple_pay,977,924,
343,141,2025-03-27 14:35:10,completed,53.4,3.94,0.0,1.14,56.2,USD,google_pay,1077,1797,COUPON452
344,1133,2025-03-21 14:35:10,completed,62.84,4.14,0.0,0.0,66.98,USD,google_pay,472,1193,
345,1407,2024-08-19 14:35:10,pending,0.0,0.0,0.0,0.0,0.0,USD,google_pay,1002,1111,
346,54,2024-04-29 14:35:10,shipped,41.07,4.23,19.9,2.72,62.48,USD,google_pay,1581,1148,COUPON352
347,1330,2024-09-16 14:35:10,completed,216.09,22.19,0.0,16.57,221.71,USD,paypal,1398,1208,COUPON281
348,500,2024-04-08 14:35:10,completed,33.51,2.03,24.33,0.0,59.87,USD,apple_pay,167,1746,
349,202,2024-07-26 14:35:10,pending,0.0,0.0,0.0,0.0,0.0,USD,apple_pay,1213,1947,
350,248,2024-12-06 14:35:10,completed,106.03,9.16,0.0,0.0,115.19,USD,google_pay,1613,890,
351,1018,2025-02-20 14:35:10,pending,0.0,0.0,0.0,0.0,0.0,USD,credit_card,1789,461,
352,975,2024-02-19 14:35:10,completed,171.84,12.54,0.0,0.0,184.38,USD,paypal,1443,1992,
353,843,2025-07-24 14:35:10,completed,115.01,7.14,0.0,0.0,122.15,USD,bank_transfer,1969,1291,
354,692,2025-08-07 14:35:10,completed,58.1,4.89,0.0,0.0,62.99,USD,apple_pay,1382,403,
355,516,2024-04-29 14:35:10,shipped,121.46,9.07,0.0,0.0,130.53,USD,google_pay,1933,1275,
356,416,2024-05-11 14:35:10,completed,117.72,10.45,0.0,0.0,128.17,USD,paypal,42,91,
357,664,2024-03-14 14:35:10,pending,0.0,0.0,0.0,0.0,0.0,USD,credit_card,48,1616,
358,366,2025-08-29 14:35:10,completed,53.93,4.24,0.0,0.0,58.17,USD,credit_card,810,374,
359,570,2024-11-05 14:35:10,completed,97.37,5.6,0.0,0.0,102.97,USD,credit_card,1158,1433,
360,532,2024-08-17 14:35:10,completed,136.81,16.33,0.0,13.99,139.15,USD,credit_card,1461,544,COUPON746
361,495,2024-10-02 14:35:10,completed,96.31,5.87,0.0,16.52,85.66,USD,bank_transfer,1796,1999,COUPON837
362,509,2023-10-21 14:35:10,completed,78.01,7.5,0.0,0.0,85.51,USD,google_pay,407,1748,
363,145,2025-08-14 14:35:10,shipped,69.12,6.29,0.0,4.59,70.82,USD,paypal,1337,445,COUPON985
364,374,2025-01-09 14:35:10,completed,152.7,12.95,0.0,27.58,138.07,USD,paypal,795,1637,COUPON952
365,374,2024-10-21 14:35:10,completed,95.95,9.27,0.0,13.6,91.62,USD,google_pay,897,1228,COUPON194
366,167,2025-01-09 14:35:10,completed,146.8,7.7,0.0,0.0,154.5,USD,apple_pay,805,1818,
367,798,2023-10-05 14:35:10,cancelled,0.0,0.0,0.0,0.0,0.0,USD,google_pay,1563,1019,
368,781,2023-11-14 14:35:10,completed,36.99,4.22,2.25,6.92,36.54,USD,bank_transfer,1573,472,COUPON477
369,678,2024-08-25 14:35:10,completed,145.32,17.33,0.0,4.47,158.18,USD,paypal,793,1906,COUPON967
370,453,2024-02-20 14:35:10,completed,35.8,3.12,18.19,0.0,57.11,USD,apple_pay,424,656,
371,942,2025-09-18 14:35:10,completed,115.0,6.2,0.0,0.0,121.2,USD,google_pay,1411,459,
372,987,2023-11-30 14:35:10,completed,232.46,15.98,0.0,0.0,248.44,USD,credit_card,376,1393,
373,1154,2024-09-06 14:35:10,completed,129.28,11.96,0.0,0.0,141.24,USD,paypal,220,1579,
374,1175,2024-02-20 14:35:10,completed,286.08,20.99,0.0,0.0,307.07,USD,bank_transfer,457,1189,
375,98,2025-08-20 14:35:10,completed,21.17,1.56,22.22,0.0,44.95,USD,credit_card,127,1336,
376,884,2024-08-21 14:35:10,completed,35.92,3.79,1.35,0.0,41.06,USD,apple_pay,531,116,
377,1022,2024-06-29 14:35:10,completed,299.87,31.99,0.0,0.0,331.86,USD,credit_card,1785,616,
378,1443,2024-05-03 14:35:10,completed,45.64,4.73,22.3,8.51,64.16,USD,apple_pay,1534,1294,COUPON786
379,301,2023-12-22 14:35:10,completed,82.14,6.88,0.0,0.0,89.02,USD,paypal,1568,1643,
380,113,2024-01-28 14:35:10,completed,188.16,15.48,0.0,0.0,203.64,USD,bank_transfer,739,611,
381,1063,2024-04-17 14:35:10,completed,26.14,2.38,15.13,0.0,43.65,USD,google_pay,1906,197,
382,1442,2024-10-30 14:35:10,completed,112.05,12.98,0.0,14.72,110.31,USD,google_pay,507,445,COUPON894
383,760,2023-10-17 14:35:10,shipped,46.88,4.02,4.88,0.0,55.78,USD,apple_pay,41,321,
384,1136,2025-07-25 14:35:10,completed,193.23,13.55,0.0,0.0,206.78,USD,apple_pay,172,1420,
385,604,2025-05-13 14:35:10,pending,0.0,0.0,0.0,0.0,0.0,USD,credit_card,1078,545,
386,202,2025-04-05 14:35:10,pending,0.0,0.0,0.0,0.0,0.0,USD,bank_transfer,130,1480,
387,91,2024-02-02 14:35:10,completed,81.76,6.58,0.0,0.0,88.34,USD,bank_transfer,689,1143,
388,610,2024-01-23 14:35:10,completed,48.17,5.39,17.27,0.0,70.83,USD,apple_pay,1369,53,
389,625,2024-07-08 14:35:10,completed,36.37,3.63,15.21,1.71,53.5,USD,paypal,1113,1749,COUPON549
390,390,2024-04-07 14:35:10,completed,28.82,1.83,20.07,0.0,50.72,USD,apple_pay,616,993,
391,72,2025-04-21 14:35:10,completed,148.25,12.59,0.0,0.0,160.84,USD,bank_transfer,658,70,
392,1139,2024-06-20 14:35:10,completed,193.44,11.34,0.0,0.0,204.78,USD,bank_transfer,1487,1402,
393,1048,2025-08-09 14:35:10,completed,18.07,1.3,18.5,0.0,37.87,USD,bank_transfer,1537,53,
394,101,2023-11-05 14:35:10,completed,107.13,9.57,0.0,0.0,116.7,USD,apple_pay,997,1218,
395,646,2024-05-13 14:35:10,shipped,54.67,3.04,0.0,5.81,51.9,USD,google_pay,1956,875,COUPON485
396,1398,2025-03-14 14:35:10,shipped,211.8,21.9,0.0,9.29,224.41,USD,bank_transfer,1674,910,COUPON553
397,1428,2024-12-19 14:35:10,pending,0.0,0.0,0.0,0.0,0.0,USD,apple_pay,1995,469,
398,1452,2025-03-09 14:35:10,cancelled,0.0,0.0,0.0,0.0,0.0,USD,google_pay,1832,1763,
399,352,2025-04-30 14:35:10,completed,292.69,33.48,0.0,6.7,319.47,USD,credit_card,707,2,COUPON285
400,501,2025-02-17 14:35:10,completed,46.01,3.91,7.21,0.0,57.13,USD,bank_transfer,1974,338,
401,171,2025-06-02 14:35:10,completed,6.48,0.33,11.83,0.0,18.64,USD,credit_card,1279,980,
402,191,2023-12-12 14:35:10,completed,39.02,2.92,14.69,0.0,56.63,USD,apple_pay,774,33,
403,294,2024-02-21 14:35:10,completed,183.74,10.66,0.0,0.0,194.4,USD,apple_pay,1539,611,
404,1403,2024-05-20 14:35:10,cancelled,0.0,0.0,0.0,0.0,0.0,USD,paypal,797,893,
405,897,2024-09-20 14:35:10,completed,87.25,6.5,0.0,0.0,93.75,USD,bank_transfer,1037,1531,
406,460,2024-01-28 14:35:10,completed,69.3,5.22,0.0,1.57,72.95,USD,google_pay,1097,519,COUPON368
407,1352,2025-01-01 14:35:10,cancelled,0.0,0.0,0.0,0.0,0.0,USD,google_pay,1911,800,
408,1366,2025-07-24 14:35:10,shipped,51.92,3.25,0.0,0.0,55.17,USD,apple_pay,977,990,
409,182,2024-12-18 14:35:10,completed,139.47,9.14,0.0,12.69,135.92,USD,bank_transfer,786,1849,COUPON934
410,831,2025-07-16 14:35:10,pending,0.0,0.0,0.0,0.0,0.0,USD,google_pay,167,1901,
411,6,2024-03-16 14:35:10,pending,0.0,0.0,0.0,0.0,0.0,USD,google_pay,961,681,
412,6,2024-09-11 14:35:10,completed,42.87,4.06,0.71,5.05,42.59,USD,bank_transfer,588,719,COUPON857
413,1300,2025-06-04 14:35:10,completed,75.34,5.27,0.0,0.0,80.61,USD,google_pay,138,1171,
414,1298,2025-02-11 14:35:10,completed,32.63,3.62,2.58,3.98,34.85,USD,paypal,1921,1810,COUPON156
415,1452,2024-08-08 14:35:10,completed,45.27,2.88,17.84,0.0,65.99,USD,apple_pay,643,1911,
416,263,2024-02-07 14:35:10,completed,10.61,1.13,12.59,0.0,24.33,USD,credit_card,1218,827,
417,847,2025-09-28 14:35:10,completed,114.98,8.37,0.0,0.0,123.35,USD,google_pay,300,1594,
418,1475,2023-10-11 14:35:10,pending,0.0,0.0,0.0,0.0,0.0,USD,paypal,953,1745,
419,1007,2024-07-20 14:35:10,completed,122.79,8.03,0.0,0.0,130.82,USD,google_pay,1485,507,
420,421,2024-07-08 14:35:10,shipped,81.42,7.82,0.0,0.0,89.24,USD,google_pay,1660,668,
421,399,2024-10-20 14:35:10,cancelled,0.0,0.0,0.0,0.0,0.0,USD,credit_card,1406,1317,
422,504,2024-12-03 14:35:10,completed,72.42,7.19,0.0,0.0,79.61,USD,paypal,1936,1249,
423,945,2025-09-01 14:35:10,completed,9.68,0.64,4.55,0.0,14.87,USD,apple_pay,729,303,
424,1106,2024-06-26 14:35:10,completed,69.18,3.54,0.0,0.0,72.72,USD,credit_card,1512,720,
425,1101,2024-07-20 14:35:10,completed,22.0,1.41,13.78,0.0,37.19,USD,apple_pay,338,570,
426,1157,2023-12-16 14:35:10,completed,26.4,2.77,21.19,0.0,50.36,USD,credit_card,1037,1375,
427,1203,2024-05-04 14:35:10,completed,98.82,10.23,0.0,0.0,109.05,USD,credit_card,747,401,
428,1355,2024-08-23 14:35:10,completed,134.85,11.67,0.0,0.0,146.52,USD,bank_transfer,69,1576,
429,39,2024-06-21 14:35:10,pending,0.0,0.0,0.0,0.0,0.0,USD,credit_card,716,169,
430,775,2025-03-18 14:35:10,shipped,80.81,5.07,0.0,0.0,85.88,USD,google_pay,219,651,
431,1362,2024-08-27 14:35:10,completed,113.02,12.2,0.0,19.55,105.67,USD,google_pay,1919,684,COUPON329
432,831,2024-06-25 14:35:10,completed,234.7,13.57,0.0,0.0,248.27,USD,google_pay,350,636,
433,794,2025-07-04 14:35:10,completed,28.74,3.19,10.65,0.2,42.38,USD,google_pay,762,1087,COUPON320
434,835,2025-08-25 14:35:10,completed,54.8,3.52,0.0,0.0,58.32,USD,google_pay,1903,254,
435,594,2024-07-22 14:35:10,completed,44.75,3.29,10.34,0.0,58.38,USD,apple_pay,985,761,
436,1461,2024-10-05 14:35:10,completed,88.83,10.12,0.0,0.0,98.95,USD,bank_transfer,206,1661,
437,553,2025-09-25 14:35:10,completed,185.73,20.84,0.0,0.0,206.57,USD,paypal,725,25,
438,342,2024-12-02 14:35:10,completed,66.13,6.77,0.0,0.0,72.9,USD,google_pay,1123,133,
439,802,2025-09-02 14:35:10,completed,106.84,7.9,0.0,0.0,114.74,USD,bank_transfer,1607,968,
440,429,2023-12-24 14:35:10,completed,106.29,12.32,0.0,6.09,112.52,USD,bank_transfer,122,1617,COUPON578
441,680,2024-11-22 14:35:10,completed,31.12,2.7,2.97,0.0,36.79,USD,credit_card,177,704,
442,962,2023-12-18 14:35:10,completed,75.82,5.02,0.0,10.68,70.16,USD,apple_pay,1359,1341,COUPON464
443,526,2025-08-13 14:35:10,completed,112.81,10.7,0.0,0.0,123.51,USD,paypal,1283,979,
444,147,2025-09-05 14:35:10,completed,15.27,1.1,19.74,0.0,36.11,USD,bank_transfer,896,1330,
445,597,2024-10-07 14:35:10,pending,0.0,0.0,0.0,0.0,0.0,USD,google_pay,1937,84,
446,967,2023-11-04 14:35:10,completed,144.95,9.45,0.0,4.06,150.34,USD,paypal,624,744,COUPON433
447,958,2024-04-24 14:35:10,shipped,177.35,9.67,0.0,0.0,187.02,USD,bank_transfer,1785,1317,
448,571,2023-11-15 14:35:10,completed,56.67,5.94,0.0,0.0,62.61,USD,apple_pay,823,1439,
449,472,2025-01-18 14:35:10,completed,14.7,1.34,23.7,0.0,39.74,USD,bank_transfer,1437,1993,
450,831,2024-03-14 14:35:10,shipped,110.66,9.37,0.0,7.0,113.03,USD,bank_transfer,21,1408,COUPON689
451,424,2024-09-08 14:35:10,completed,86.5,7.36,0.0,0.0,93.86,USD,credit_card,1020,1689,
452,446,2025-09-14 14:35:10,cancelled,0.0,0.0,0.0,0.0,0.0,USD,google_pay,1984,237,
453,473,2024-08-17 14:35:10,cancelled,0.0,0.0,0.0,0.0,0.0,USD,google_pay,1866,1149,
454,1308,2025-06-15 14:35:10,completed,9.88,0.87,9.49,0.36,19.88,USD,credit_card,748,112,COUPON203
455,568,2024-09-03 14:35:10,completed,54.85,6.56,0.0,0.0,61.41,USD,paypal,229,318,
456,187,2024-10-06 14:35:10,completed,29.55,2.71,11.31,5.12,38.45,USD,google_pay,727,1901,COUPON610
457,1343,2023-12-14 14:35:10,completed,62.85,3.31,0.0,7.09,59.07,USD,google_pay,1264,1605,COUPON562
458,1054,2025-05-29 14:35:10,completed,50.03,5.16,0.0,0.0,55.19,USD,credit_card,1911,869,
459,902,2025-08-22 14:35:10,shipped,40.44,4.36,6.63,0.0,51.43,USD,bank_transfer,918,180,
460,1210,2024-07-28 14:35:10,completed,28.98,1.98,24.21,0.0,55.17,USD,google_pay,1516,1297,
461,1078,2025-05-05 14:35:10,completed,216.06,15.13,0.0,0.0,231.19,USD,bank_transfer,177,1352,
462,1284,2023-11-09 14:35:10,shipped,48.03,3.96,1.11,0.0,53.1,USD,apple_pay,1697,878,
463,15,2025-05-13 14:35:10,completed,43.19,2.74,6.16,0.0,52.09,USD,bank_transfer,1508,338,
464,616,2024-11-13 14:35:10,shipped,236.99,11.89,0.0,0.0,248.88,USD,bank_transfer,1352,1385,
465,201,2025-05-28 14:35:10,completed,54.92,3.78,0.0,0.0,58.7,USD,apple_pay,1421,254,
466,1436,2025-03-18 14:35:10,completed,58.37,4.31,0.0,2.31,60.37,USD,apple_pay,1475,313,COUPON951
467,1136,2025-06-30 14:35:10,completed,53.98,5.3,0.0,0.0,59.28,USD,credit_card,1179,1367,
468,536,2024-10-03 14:35:10,completed,33.8,2.55,3.53,0.0,39.88,USD,credit_card,754,824,
469,336,2024-03-23 14:35:10,completed,20.79,1.98,13.14,0.06,35.85,USD,paypal,965,148,COUPON254
470,265,2024-08-24 14:35:10,completed,62.47,3.93,0.0,0.0,66.4,USD,apple_pay,1085,1918,
471,1012,2025-06-13 14:35:10,pending,0.0,0.0,0.0,0.0,0.0,USD,paypal,311,833,
472,1326,2024-06-04 14:35:10,completed,52.62,4.14,0.0,0.0,56.76,USD,apple_pay,900,597,
473,925,2024-07-11 14:35:10,shipped,67.44,5.77,0.0,8.56,64.65,USD,bank_transfer,1562,789,COUPON650
474,741,2024-06-28 14:35:10,completed,90.69,8.89,0.0,0.0,99.58,USD,bank_transfer,550,1244,
475,342,2024-01-12 14:35:10,completed,23.04,1.71,22.12,3.99,42.88,USD,apple_pay,838,1034,COUPON366
476,1083,2023-10-03 14:35:10,shipped,157.33,15.02,0.0,0.0,172.35,USD,google_pay,429,1564,
477,505,2025-03-21 14:35:10,completed,23.57,2.36,19.43,0.0,45.36,USD,apple_pay,922,1223,
478,1080,2025-09-13 14:35:10,completed,61.72,5.48,0.0,0.0,67.2,USD,paypal,409,209,
479,298,2023-11-29 14:35:10,completed,176.59,10.13,0.0,0.0,186.72,USD,google_pay,1675,24,
480,1058,2025-04-20 14:35:10,completed,31.52,2.68,20.91,0.0,55.11,USD,google_pay,1320,1789,
481,1080,2024-09-19 14:35:10,cancelled,0.0,0.0,0.0,0.0,0.0,USD,credit_card,226,725,
482,1399,2024-12-20 14:35:10,pending,0.0,0.0,0.0,0.0,0.0,USD,paypal,1154,992,
483,1294,2024-03-20 14:35:10,shipped,71.64,7.64,0.0,0.0,79.28,USD,google_pay,1646,173,
484,122,2025-09-06 14:35:10,completed,83.05,8.31,0.0,0.0,91.36,USD,bank_transfer,814,78,
485,362,2025-05-07 14:35:10,completed,35.66,3.02,15.98,6.65,48.01,USD,bank_transfer,215,1308,COUPON900
486,1280,2024-03-14 14:35:10,refunded,0.0,0.0,0.0,0.0,0.0,USD,paypal,1780,1963,
487,269,2024-07-19 14:35:10,cancelled,0.0,0.0,0.0,0.0,0.0,USD,credit_card,1931,1623,
488,269,2025-01-21 14:35:10,completed,20.49,1.14,21.66,0.0,43.29,USD,google_pay,1017,1891,
489,982,2023-12-01 14:35:10,completed,34.38,2.98,0.93,0.0,38.29,USD,apple_pay,1316,725,
490,959,2025-03-24 14:35:10,shipped,83.52,9.63,0.0,8.91,84.24,USD,apple_pay,1132,191,COUPON881
491,1105,2024-08-24 14:35:10,completed,230.57,13.36,0.0,43.98,199.95,USD,apple_pay,402,111,COUPON638
492,558,2023-10-27 14:35:10,cancelled,0.0,0.0,0.0,0.0,0.0,USD,credit_card,1892,575,
