product_id,warehouse,current_stock,reorder_point,max_stock,last_updated,supplier_id
112,Warehouse_C,312,44,308,2025-09-07,44
112,Warehouse_D,448,15,120,2025-09-12,44
112,Warehouse_E,220,47,282,2025-09-13,44
113,Warehouse_A,170,10,50,2025-09-19,88
113,Warehouse_B,215,27,216,2025-09-06,88
113,Warehouse_C,107,13,78,2025-09-13,88
113,Warehouse_D,93,13,78,2025-09-07,88
113,Warehouse_E,262,13,52,2025-09-11,88
114,Warehouse_A,487,20,160,2025-09-14,100
114,Warehouse_B,377,24,168,2025-09-11,100
114,Warehouse_C,23,47,329,2025-08-31,100
114,Warehouse_D,391,44,352,2025-09-12,100
114,Warehouse_E,391,46,230,2025-09-21,100
115,Warehouse_A,245,39,195,2025-09-14,17
115,Warehouse_B,364,34,238,2025-09-22,17
115,Warehouse_C,13,28,224,2025-09-18,17
115,Warehouse_D,419,14,42,2025-09-06,17
115,Warehouse_E,185,44,352,2025-09-22,17
116,Warehouse_A,249,45,225,2025-09-09,78
116,Warehouse_B,485,42,252,2025-09-27,78
116,Warehouse_C,31,33,165,2025-09-24,78
116,Warehouse_D,184,14,98,2025-09-12,78
116,Warehouse_E,222,43,301,2025-09-27,78
117,Warehouse_A,412,32,160,2025-09-28,55
117,Warehouse_B,251,40,280,2025-09-11,55
117,Warehouse_C,134,24,168,2025-09-10,55
117,Warehouse_D,421,33,264,2025-09-04,55
117,Warehouse_E,338,11,88,2025-09-04,55
118,Warehouse_A,488,48,144,2025-09-11,74
118,Warehouse_B,40,28,196,2025-09-05,74
118,Warehouse_C,365,43,344,2025-09-22,74
118,Warehouse_D,168,12,48,2025-09-15,74
118,Warehouse_E,393,32,128,2025-08-31,74
119,Warehouse_A,271,40,280,2025-08-30,41
119,Warehouse_B,18,30,210,2025-09-14,41
119,Warehouse_C,113,10,80,2025-09-07,41
119,Warehouse_D,468,38,304,2025-09-14,41
119,Warehouse_E,249,45,135,2025-09-27,41
120,Warehouse_A,272,45,135,2025-09-21,60
120,Warehouse_B,20,33,198,2025-09-18,60
120,Warehouse_C,493,27,81,2025-09-28,60
120,Warehouse_D,4,22,66,2025-09-15,60
120,Warehouse_E,480,47,329,2025-09-16,60
121,Warehouse_A,79,14,112,2025-09-03,69
121,Warehouse_B,371,23,161,2025-09-23,69
121,Warehouse_C,100,44,132,2025-09-16,69
121,Warehouse_D,185,15,75,2025-09-24,69
121,Warehouse_E,323,26,104,2025-09-24,69
122,Warehouse_A,309,27,108,2025-09-08,13
122,Warehouse_B,317,19,133,2025-09-06,13
122,Warehouse_C,397,29,87,2025-09-15,13
122,Warehouse_D,150,31,124,2025-09-21,13
122,Warehouse_E,279,29,145,2025-09-23,13
123,Warehouse_A,492,29,174,2025-09-05,68
123,Warehouse_B,492,48,336,2025-08-30,68
123,Warehouse_C,327,26,78,2025-09-09,68
123,Warehouse_D,237,22,110,2025-08-30,68
123,Warehouse_E,228,16,112,2025-09-11,68
124,Warehouse_A,432,21,147,2025-09-17,8
124,Warehouse_B,105,25,100,2025-09-22,8
124,Warehouse_C,391,16,112,2025-09-17,8
124,Warehouse_D,62,20,60,2025-09-06,8
124,Warehouse_E,168,27,216,2025-09-12,8
125,Warehouse_A,470,38,266,2025-09-07,49
125,Warehouse_B,310,41,123,2025-09-12,49
125,Warehouse_C,227,29,174,2025-09-13,49
125,Warehouse_D,134,13,91,2025-09-28,49
125,Warehouse_E,346,34,102,2025-09-20,49
126,Warehouse_A,110,30,180,2025-09-07,66
126,Warehouse_B,323,25,75,2025-08-29,66
126,Warehouse_C,12,44,176,2025-09-21,66
126,Warehouse_D,93,50,150,2025-09-25,66
126,Warehouse_E,62,31,93,2025-09-12,66
127,Warehouse_A,95,28,224,2025-09-08,67
127,Warehouse_B,445,42,252,2025-09-08,67
127,Warehouse_C,45,50,150,2025-09-19,67
127,Warehouse_D,40,36,144,2025-09-17,67
127,Warehouse_E,171,32,192,2025-09-12,67
128,Warehouse_A,268,27,81,2025-09-19,69
128,Warehouse_B,177,39,195,2025-09-13,69
128,Warehouse_C,123,32,160,2025-09-11,69
128,Warehouse_D,467,39,273,2025-09-08,69
128,Warehouse_E,328,30,180,2025-09-16,69
129,Warehouse_A,245,14,84,2025-09-03,27
129,Warehouse_B,410,24,120,2025-08-31,27
129,Warehouse_C,430,27,162,2025-09-14,27
129,Warehouse_D,288,45,270,2025-09-21,27
129,Warehouse_E,102,15,45,2025-09-10,27
130,Warehouse_A,225,32,192,2025-08-31,53
130,Warehouse_B,448,33,132,2025-09-27,53
130,Warehouse_C,484,28,140,2025-09-22,53
130,Warehouse_D,238,13,78,2025-09-20,53
130,Warehouse_E,464,41,123,2025-09-22,53
131,Warehouse_A,38,26,104,2025-08-30,36
131,Warehouse_B,296,36,252,2025-09-24,36
131,Warehouse_C,431,36,108,2025-09-10,36
131,Warehouse_D,338,18,126,2025-08-30,36
131,Warehouse_E,394,20,160,2025-09-07,36
132,Warehouse_A,470,39,312,2025-09-09,59
132,Warehouse_B,451,24,72,2025-09-14,59
132,Warehouse_C,341,33,99,2025-09-20,59
132,Warehouse_D,225,31,186,2025-09-05,59
132,Warehouse_E,30,46,368,2025-09-14,59
133,Warehouse_A,156,17,85,2025-09-01,9
133,Warehouse_B,63,41,205,2025-08-31,9
133,Warehouse_C,166,11,33,2025-09-07,9
133,Warehouse_D,422,16,128,2025-09-18,9
133,Warehouse_E,307,32,224,2025-09-01,9
134,Warehouse_A,126,14,98,2025-09-17,2
134,Warehouse_B,247,14,98,2025-09-05,2
134,Warehouse_C,227,30,90,2025-09-16,2
134,Warehouse_D,136,26,156,2025-09-11,2
134,Warehouse_E,167,45,315,2025-09-19,2
135,Warehouse_A,372,26,104,2025-09-09,6
135,Warehouse_B,236,34,136,2025-09-01,6
135,Warehouse_C,42,11,77,2025-09-10,6
135,Warehouse_D,431,41,205,2025-09-11,6
135,Warehouse_E,489,32,256,2025-08-29,6
136,Warehouse_A,363,29,116,2025-09-27,64
136,Warehouse_B,256,29,232,2025-09-02,64
136,Warehouse_C,373,45,360,2025-09-25,64
136,Warehouse_D,119,46,368,2025-08-30,64
136,Warehouse_E,334,31,93,2025-08-31,64
137,Warehouse_A,310,10,50,2025-09-13,82
137,Warehouse_B,227,17,119,2025-09-15,82
137,Warehouse_C,357,40,160,2025-09-28,82
137,Warehouse_D,267,32,256,2025-09-08,82
137,Warehouse_E,197,21,126,2025-09-23,82
138,Warehouse_A,115,49,392,2025-09-23,24
138,Warehouse_B,136,15,75,2025-09-26,24
138,Warehouse_C,123,28,224,2025-09-27,24
138,Warehouse_D,42,39,195,2025-09-09,24
138,Warehouse_E,341,39,117,2025-09-22,24
139,Warehouse_A,326,37,185,2025-09-26,5
139,Warehouse_B,65,30,240,2025-08-31,5
139,Warehouse_C,415,27,81,2025-09-12,5
139,Warehouse_D,301,31,93,2025-09-12,5
139,Warehouse_E,448,17,136,2025-09-06,5
140,Warehouse_A,204,27,189,2025-09-13,20
140,Warehouse_B,354,40,160,2025-08-31,20
140,Warehouse_C,305,40,320,2025-09-11,20
140,Warehouse_D,401,34,170,2025-09-25,20
140,Warehouse_E,230,46,184,2025-08-29,20
141,Warehouse_A,286,32,256,2025-09-24,60
141,Warehouse_B,185,19,152,2025-09-14,60
141,Warehouse_C,417,28,224,2025-09-14,60
141,Warehouse_D,5,27,162,2025-09-18,60
141,Warehouse_E,231,15,120,2025-09-14,60
142,Warehouse_A,115,50,300,2025-08-29,84
142,Warehouse_B,234,50,400,2025-09-26,84
142,Warehouse_C,184,39,273,2025-09-08,84
142,Warehouse_D,226,21,147,2025-09-07,84
142,Warehouse_E,118,10,60,2025-09-28,84
143,Warehouse_A,418,44,308,2025-09-06,33
143,Warehouse_B,284,15,105,2025-09-23,33
143,Warehouse_C,8,48,192,2025-09-12,33
143,Warehouse_D,86,47,282,2025-09-22,33
143,Warehouse_E,418,33,165,2025-09-04,33
144,Warehouse_A,359,24,96,2025-09-03,7
144,Warehouse_B,433,31,217,2025-09-13,7
144,Warehouse_C,464,45,315,2025-08-30,7
144,Warehouse_D,254,10,80,2025-09-24,7
144,Warehouse_E,68,14,56,2025-08-31,7
145,Warehouse_A,324,26,130,2025-09-03,76
145,Warehouse_B,211,29,87,2025-09-05,76
145,Warehouse_C,217,17,136,2025-09-16,76
145,Warehouse_D,195,49,392,2025-09-07,76
145,Warehouse_E,137,31,217,2025-09-19,76
146,Warehouse_A,259,23,184,2025-09-28,24
146,Warehouse_B,244,27,81,2025-09-22,24
146,Warehouse_C,298,47,141,2025-09-06,24
146,Warehouse_D,151,32,160,2025-09-06,24
146,Warehouse_E,389,18,72,2025-09-12,24
147,Warehouse_A,298,40,200,2025-09-22,35
147,Warehouse_B,378,26,156,2025-09-16,35
147,Warehouse_C,469,19,133,2025-09-15,35
147,Warehouse_D,49,14,112,2025-09-14,35
147,Warehouse_E,61,25,175,2025-09-16,35
148,Warehouse_A,22,45,180,2025-09-01,22
148,Warehouse_B,264,47,188,2025-09-26,22
148,Warehouse_C,222,37,296,2025-09-24,22
148,Warehouse_D,362,18,144,2025-09-02,22
148,Warehouse_E,386,27,81,2025-08-30,22
149,Warehouse_A,195,33,198,2025-08-30,87
149,Warehouse_B,243,22,154,2025-08-30,87
149,Warehouse_C,339,37,259,2025-09-06,87
149,Warehouse_D,6,30,180,2025-09-26,87
149,Warehouse_E,4,34,136,2025-09-25,87
150,Warehouse_A,235,31,186,2025-09-23,73
150,Warehouse_B,218,48,192,2025-09-22,73
150,Warehouse_C,114,45,180,2025-09-05,73
150,Warehouse_D,391,25,75,2025-09-24,73
150,Warehouse_E,156,36,288,2025-09-13,73
151,Warehouse_A,192,41,246,2025-09-05,42
151,Warehouse_B,398,22,132,2025-09-10,42
151,Warehouse_C,442,44,308,2025-09-10,42
151,Warehouse_D,10,10,80,2025-08-31,42
151,Warehouse_E,257,29,232,2025-09-08,42
152,Warehouse_A,107,42,210,2025-09-11,2
152,Warehouse_B,191,17,85,2025-09-06,2
152,Warehouse_C,311,34,238,2025-09-02,2
152,Warehouse_D,404,45,135,2025-09-22,2
152,Warehouse_E,434,18,72,2025-09-07,2
153,Warehouse_A,32,20,100,2025-09-10,3
153,Warehouse_B,184,27,108,2025-08-30,3
153,Warehouse_C,344,20,140,2025-09-10,3
153,Warehouse_D,12,22,88,2025-09-18,3
153,Warehouse_E,109,36,108,2025-09-19,3
154,Warehouse_A,142,24,168,2025-09-07,12
154,Warehouse_B,4,32,96,2025-08-31,12
154,Warehouse_C,164,42,294,2025-09-18,12
154,Warehouse_D,394,21,126,2025-09-13,12
154,Warehouse_E,264,24,120,2025-09-27,12
155,Warehouse_A,431,28,224,2025-09-15,59
155,Warehouse_B,484,36,180,2025-09-27,59
155,Warehouse_C,146,37,296,2025-09-05,59
155,Warehouse_D,488,25,175,2025-09-23,59
155,Warehouse_E,359,43,172,2025-09-21,59
156,Warehouse_A,86,36,216,2025-09-11,71
156,Warehouse_B,19,45,270,2025-09-16,71
156,Warehouse_C,103,15,75,2025-09-23,71
156,Warehouse_D,327,41,123,2025-09-02,71
156,Warehouse_E,227,38,228,2025-09-14,71
157,Warehouse_A,147,37,222,2025-09-23,58
157,Warehouse_B,414,12,48,2025-09-18,58
157,Warehouse_C,210,34,102,2025-09-10,58
157,Warehouse_D,135,27,162,2025-09-09,58
157,Warehouse_E,251,44,308,2025-09-17,58
158,Warehouse_A,409,32,96,2025-09-27,20
158,Warehouse_B,130,40,280,2025-09-15,20
158,Warehouse_C,443,19,114,2025-09-24,20
158,Warehouse_D,186,38,266,2025-08-29,20
158,Warehouse_E,485,49,294,2025-09-15,20
159,Warehouse_A,61,50,300,2025-09-08,78
159,Warehouse_B,284,19,133,2025-09-16,78
159,Warehouse_C,287,49,392,2025-09-05,78
159,Warehouse_D,285,14,98,2025-08-31,78
159,Warehouse_E,482,19,133,2025-09-26,78
160,Warehouse_A,1,42,252,2025-09-01,12
160,Warehouse_B,54,41,328,2025-09-16,12
160,Warehouse_C,336,44,176,2025-08-31,12
160,Warehouse_D,59,32,192,2025-09-02,12
160,Warehouse_E,431,30,210,2025-09-11,12
161,Warehouse_A,193,45,135,2025-09-23,89
161,Warehouse_B,87,37,148,2025-09-20,89
161,Warehouse_C,242,16,80,2025-09-07,89
161,Warehouse_D,58,15,120,2025-09-21,89
161,Warehouse_E,202,25,75,2025-09-07,89
162,Warehouse_A,252,38,228,2025-09-23,80
162,Warehouse_B,465,34,102,2025-09-25,80
162,Warehouse_C,471,43,172,2025-09-17,80
162,Warehouse_D,405,40,280,2025-09-20,80
162,Warehouse_E,491,17,102,2025-09-28,80
163,Warehouse_A,371,44,264,2025-09-27,86
163,Warehouse_B,35,26,130,2025-09-28,86
163,Warehouse_C,442,36,180,2025-09-11,86
163,Warehouse_D,468,10,50,2025-09-16,86
163,Warehouse_E,424,46,230,2025-09-02,86
164,Warehouse_A,457,40,200,2025-09-17,12
164,Warehouse_B,162,21,126,2025-09-06,12
164,Warehouse_C,223,37,222,2025-09-20,12
164,Warehouse_D,356,14,70,2025-09-01,12
164,Warehouse_E,480,32,192,2025-09-28,12
165,Warehouse_A,402,48,336,2025-09-26,95
165,Warehouse_B,316,13,78,2025-09-02,95
165,Warehouse_C,310,45,225,2025-09-17,95
165,Warehouse_D,325,14,84,2025-09-20,95
165,Warehouse_E,475,23,161,2025-09-11,95
166,Warehouse_A,360,14,98,2025-09-06,82
166,Warehouse_B,15,26,208,2025-09-27,82
166,Warehouse_C,402,10,70,2025-09-18,82
166,Warehouse_D,204,23,184,2025-09-03,82
166,Warehouse_E,440,50,350,2025-09-19,82
167,Warehouse_A,412,26,208,2025-09-18,31
167,Warehouse_B,113,19,152,2025-09-23,31
167,Warehouse_C,415,15,90,2025-09-02,31
167,Warehouse_D,338,43,215,2025-09-01,31
167,Warehouse_E,45,31,93,2025-09-08,31
168,Warehouse_A,481,35,210,2025-09-01,1
168,Warehouse_B,432,16,96,2025-09-02,1
168,Warehouse_C,185,46,276,2025-08-31,1
168,Warehouse_D,96,15,120,2025-09-22,1
168,Warehouse_E,209,27,108,2025-09-06,1
169,Warehouse_A,336,47,282,2025-09-05,53
169,Warehouse_B,94,16,128,2025-09-09,53
169,Warehouse_C,475,41,246,2025-09-20,53
169,Warehouse_D,26,22,154,2025-08-29,53
169,Warehouse_E,478,24,96,2025-09-14,53
170,Warehouse_A,354,18,108,2025-09-06,66
170,Warehouse_B,325,33,99,2025-09-19,66
170,Warehouse_C,368,19,57,2025-09-01,66
170,Warehouse_D,130,31,155,2025-09-14,66
170,Warehouse_E,266,14,84,2025-08-29,66
171,Warehouse_A,270,47,376,2025-09-16,15
171,Warehouse_B,349,32,160,2025-09-24,15
171,Warehouse_C,20,44,264,2025-09-23,15
171,Warehouse_D,18,38,228,2025-09-15,15
171,Warehouse_E,294,27,108,2025-08-30,15
172,Warehouse_A,37,38,114,2025-09-28,83
172,Warehouse_B,343,13,39,2025-09-03,83
172,Warehouse_C,278,43,301,2025-08-30,83
172,Warehouse_D,140,39,312,2025-09-04,83
172,Warehouse_E,415,32,192,2025-08-30,83
173,Warehouse_A,287,35,140,2025-09-26,40
173,Warehouse_B,259,11,77,2025-09-25,40
173,Warehouse_C,422,50,300,2025-09-21,40
173,Warehouse_D,387,35,105,2025-09-23,40
173,Warehouse_E,3,46,368,2025-09-15,40
174,Warehouse_A,64,45,270,2025-09-11,3
174,Warehouse_B,343,37,111,2025-08-30,3
174,Warehouse_C,131,27,81,2025-09-05,3
174,Warehouse_D,397,48,384,2025-09-09,3
174,Warehouse_E,482,47,282,2025-09-17,3
175,Warehouse_A,428,38,114,2025-09-15,52
175,Warehouse_B,59,45,225,2025-09-25,52
175,Warehouse_C,193,42,294,2025-09-08,52
175,Warehouse_D,416,36,144,2025-09-27,52
175,Warehouse_E,157,23,184,2025-09-14,52
176,Warehouse_A,263,42,126,2025-09-03,26
176,Warehouse_B,337,30,210,2025-09-25,26
176,Warehouse_C,151,14,42,2025-09-11,26
176,Warehouse_D,355,45,180,2025-08-29,26
176,Warehouse_E,198,30,120,2025-09-05,26
177,Warehouse_A,185,38,190,2025-09-07,89
177,Warehouse_B,465,37,259,2025-09-27,89
177,Warehouse_C,227,45,360,2025-09-23,89
177,Warehouse_D,101,46,368,2025-09-20,89
177,Warehouse_E,153,43,344,2025-09-27,89
178,Warehouse_A,324,26,182,2025-09-13,88
178,Warehouse_B,108,27,81,2025-09-18,88
178,Warehouse_C,430,39,117,2025-09-14,88
178,Warehouse_D,315,43,215,2025-09-14,88
178,Warehouse_E,175,23,161,2025-08-31,88
179,Warehouse_A,133,35,140,2025-09-19,81
179,Warehouse_B,100,14,70,2025-09-23,81
179,Warehouse_C,5,45,360,2025-09-23,81
179,Warehouse_D,186,42,126,2025-09-08,81
179,Warehouse_E,481,18,126,2025-09-11,81
180,Warehouse_A,71,31,93,2025-09-04,96
180,Warehouse_B,214,20,140,2025-09-26,96
180,Warehouse_C,441,35,210,2025-09-05,96
180,Warehouse_D,333,21,168,2025-09-07,96
180,Warehouse_E,227,49,294,2025-09-03,96
181,Warehouse_A,204,27,81,2025-09-02,79
181,Warehouse_B,2,13,39,2025-09-24,79
181,Warehouse_C,259,24,192,2025-09-20,79
181,Warehouse_D,139,49,196,2025-09-27,79
181,Warehouse_E,338,41,328,2025-09-21,79
182,Warehouse_A,435,14,42,2025-09-12,44
182,Warehouse_B,111,41,123,2025-08-29,44
182,Warehouse_C,377,44,308,2025-09-01,44
182,Warehouse_D,3,31,124,2025-09-13,44
182,Warehouse_E,252,49,343,2025-09-06,44
183,Warehouse_A,273,30,90,2025-09-09,2
183,Warehouse_B,445,35,175,2025-09-24,2
183,Warehouse_C,276,28,140,2025-09-18,2
183,Warehouse_D,147,13,78,2025-09-20,2
183,Warehouse_E,357,49,294,2025-08-31,2
184,Warehouse_A,239,37,259,2025-09-09,98
184,Warehouse_B,240,47,329,2025-08-31,98
184,Warehouse_C,29,23,92,2025-09-05,98
184,Warehouse_D,112,43,215,2025-09-11,98
184,Warehouse_E,58,47,235,2025-09-01,98
185,Warehouse_A,7,11,33,2025-09-25,47
185,Warehouse_B,394,33,264,2025-09-08,47
185,Warehouse_C,291,34,238,2025-09-03,47
185,Warehouse_D,106,32,160,2025-09-26,47
185,Warehouse_E,300,42,294,2025-09-22,47
186,Warehouse_A,89,12,84,2025-09-11,84
186,Warehouse_B,465,46,322,2025-09-21,84
186,Warehouse_C,218,30,210,2025-09-18,84
186,Warehouse_D,161,20,80,2025-09-16,84
186,Warehouse_E,215,21,126,2025-09-06,84
187,Warehouse_A,132,22,132,2025-09-01,39
187,Warehouse_B,358,38,114,2025-09-18,39
187,Warehouse_C,487,39,312,2025-09-04,39
187,Warehouse_D,274,47,329,2025-09-21,39
187,Warehouse_E,254,12,48,2025-09-01,39
188,Warehouse_A,270,40,160,2025-09-01,71
188,Warehouse_B,200,18,144,2025-09-25,71
188,Warehouse_C,238,42,294,2025-08-30,71
188,Warehouse_D,85,48,192,2025-09-07,71
188,Warehouse_E,486,14,70,2025-09-19,71
189,Warehouse_A,286,38,304,2025-09-06,36
189,Warehouse_B,496,48,240,2025-09-14,36
189,Warehouse_C,493,34,238,2025-09-07,36
189,Warehouse_D,471,25,100,2025-09-18,36
189,Warehouse_E,378,40,160,2025-09-16,36
190,Warehouse_A,25,28,140,2025-09-04,15
190,Warehouse_B,312,11,77,2025-09-24,15
190,Warehouse_C,180,19,152,2025-09-24,15
190,Warehouse_D,270,12,48,2025-09-10,15
190,Warehouse_E,379,12,84,2025-09-11,15
191,Warehouse_A,283,10,40,2025-09-18,82
191,Warehouse_B,330,25,125,2025-09-24,82
191,Warehouse_C,127,29,203,2025-09-02,82
191,Warehouse_D,145,38,304,2025-09-25,82
191,Warehouse_E,75,26,130,2025-09-10,82
192,Warehouse_A,496,40,240,2025-09-11,55
192,Warehouse_B,254,50,200,2025-09-15,55
192,Warehouse_C,262,32,192,2025-09-18,55
192,Warehouse_D,495,33,264,2025-09-02,55
192,Warehouse_E,7,32,256,2025-09-24,55
193,Warehouse_A,265,27,108,2025-08-31,69
193,Warehouse_B,4,29,145,2025-09-21,69
193,Warehouse_C,334,29,116,2025-09-20,69
193,Warehouse_D,214,26,130,2025-09-23,69
193,Warehouse_E,80,12,48,2025-09-09,69
194,Warehouse_A,147,45,135,2025-08-29,39
194,Warehouse_B,180,25,200,2025-09-21,39
194,Warehouse_C,52,44,220,2025-09-19,39
194,Warehouse_D,124,41,287,2025-09-02,39
194,Warehouse_E,94,50,300,2025-09-08,39
195,Warehouse_A,87,30,240,2025-09-10,24
195,Warehouse_B,153,31,217,2025-08-31,24
195,Warehouse_C,420,22,154,2025-09-04,24
195,Warehouse_D,427,50,400,2025-08-29,24
195,Warehouse_E,170,21,63,2025-09-19,24
196,Warehouse_A,309,32,192,2025-09-06,44
196,Warehouse_B,344,49,245,2025-09-13,44
196,Warehouse_C,437,35,210,2025-09-16,44
196,Warehouse_D,12,21,105,2025-09-19,44
196,Warehouse_E,25,14,42,2025-08-31,44
197,Warehouse_A,389,28,112,2025-09-23,86
197,Warehouse_B,388,13,65,2025-09-05,86
197,Warehouse_C,138,43,301,2025-09-28,86
197,Warehouse_D,483,24,144,2025-09-23,86
197,Warehouse_E,487,16,96,2025-09-03,86
198,Warehouse_A,284,43,258,2025-09-11,88
198,Warehouse_B,159,29,87,2025-09-05,88
198,Warehouse_C,179,13,65,2025-09-16,88
198,Warehouse_D,285,18,126,2025-08-29,88
198,Warehouse_E,470,35,280,2025-08-29,88
199,Warehouse_A,26,40,200,2025-09-11,88
199,Warehouse_B,169,21,147,2025-09-12,88
199,Warehouse_C,192,39,195,2025-09-18,88
199,Warehouse_D,146,19,76,2025-09-06,88
199,Warehouse_E,277,25,175,2025-09-23,88
200,Warehouse_A,158,41,328,2025-09-23,4
200,Warehouse_B,482,50,400,2025-09-07,4
200,Warehouse_C,10,44,132,2025-09-14,4
200,Warehouse_D,81,41,205,2025-09-07,4
200,Warehouse_E,178,18,90,2025-09-12,4
201,Warehouse_A,288,24,168,2025-09-19,14
201,Warehouse_B,88,31,217,2025-09-16,14
201,Warehouse_C,93,24,144,2025-09-19,14
201,Warehouse_D,52,15,120,2025-09-25,14
201,Warehouse_E,425,21,63,2025-09-21,14
202,Warehouse_A,290,30,90,2025-09-25,15
202,Warehouse_B,205,40,160,2025-09-14,15
202,Warehouse_C,133,48,288,2025-09-15,15
202,Warehouse_D,447,21,168,2025-09-08,15
202,Warehouse_E,87,12,48,2025-09-25,15
203,Warehouse_A,170,27,135,2025-09-24,53
203,Warehouse_B,124,44,308,2025-09-09,53
203,Warehouse_C,119,27,216,2025-09-14,53
203,Warehouse_D,169,44,220,2025-09-02,53
203,Warehouse_E,105,39,195,2025-09-28,53
204,Warehouse_A,64,41,328,2025-09-04,98
204,Warehouse_B,278,11,66,2025-09-08,98
204,Warehouse_C,64,11,77,2025-09-03,98
204,Warehouse_D,72,20,120,2025-09-18,98
204,Warehouse_E,51,33,231,2025-09-09,98
205,Warehouse_A,172,32,128,2025-09-01,53
205,Warehouse_B,439,23,69,2025-09-20,53
205,Warehouse_C,180,16,128,2025-09-20,53
205,Warehouse_D,82,29,174,2025-09-10,53
205,Warehouse_E,223,23,138,2025-09-25,53
206,Warehouse_A,19,47,329,2025-08-31,29
206,Warehouse_B,312,35,175,2025-09-03,29
206,Warehouse_C,46,20,100,2025-09-10,29
206,Warehouse_D,482,33,198,2025-09-03,29
206,Warehouse_E,275,44,352,2025-09-03,29
207,Warehouse_A,37,48,144,2025-09-25,90
207,Warehouse_B,54,18,126,2025-09-26,90
207,Warehouse_C,302,38,190,2025-09-01,90
207,Warehouse_D,74,37,259,2025-09-20,90
207,Warehouse_E,58,14,42,2025-09-14,90
208,Warehouse_A,351,18,72,2025-09-03,55
208,Warehouse_B,129,37,222,2025-09-28,55
208,Warehouse_C,119,43,129,2025-09-10,55
208,Warehouse_D,14,17,68,2025-09-01,55
208,Warehouse_E,51,41,123,2025-09-12,55
209,Warehouse_A,499,40,120,2025-09-12,96
209,Warehouse_B,28,24,144,2025-09-03,96
209,Warehouse_C,106,14,56,2025-09-06,96
209,Warehouse_D,135,38,266,2025-09-24,96
209,Warehouse_E,54,46,138,2025-09-21,96
210,Warehouse_A,361,19,152,2025-09-12,3
210,Warehouse_B,347,41,328,2025-09-25,3
210,Warehouse_C,246,15,105,2025-09-18,3
210,Warehouse_D,199,12,72,2025-08-30,3
210,Warehouse_E,366,40,120,2025-09-20,3
211,Warehouse_A,272,50,350,2025-09-05,31
211,Warehouse_B,268,14,70,2025-08-30,31
211,Warehouse_C,481,24,96,2025-09-27,31
211,Warehouse_D,358,16,48,2025-09-06,31
211,Warehouse_E,240,24,192,2025-09-17,31
212,Warehouse_A,448,32,224,2025-09-22,20
212,Warehouse_B,447,14,42,2025-09-15,20
212,Warehouse_C,76,15,60,2025-09-12,20
212,Warehouse_D,418,42,294,2025-09-07,20
212,Warehouse_E,57,36,252,2025-09-19,20
213,Warehouse_A,18,26,182,2025-09-16,72
213,Warehouse_B,123,36,180,2025-09-03,72
213,Warehouse_C,369,11,77,2025-09-06,72
213,Warehouse_D,431,42,168,2025-09-09,72
213,Warehouse_E,3,23,69,2025-09-25,72
214,Warehouse_A,282,36,108,2025-08-31,69
214,Warehouse_B,411,48,144,2025-09-10,69
214,Warehouse_C,333,17,102,2025-09-16,69
214,Warehouse_D,471,34,204,2025-09-18,69
214,Warehouse_E,457,13,91,2025-09-17,69
215,Warehouse_A,207,19,95,2025-09-18,77
215,Warehouse_B,490,31,155,2025-09-22,77
215,Warehouse_C,264,15,120,2025-09-27,77
215,Warehouse_D,315,12,60,2025-09-24,77
215,Warehouse_E,291,42,210,2025-09-16,77
216,Warehouse_A,161,45,225,2025-09-25,21
216,Warehouse_B,457,25,150,2025-08-29,21
216,Warehouse_C,441,49,294,2025-09-03,21
216,Warehouse_D,82,41,205,2025-09-02,21
216,Warehouse_E,129,32,224,2025-09-02,21
217,Warehouse_A,41,28,112,2025-09-28,30
217,Warehouse_B,471,19,76,2025-09-04,30
217,Warehouse_C,482,28,140,2025-09-09,30
217,Warehouse_D,428,47,329,2025-08-31,30
217,Warehouse_E,447,19,114,2025-09-20,30
218,Warehouse_A,394,35,280,2025-09-01,55
218,Warehouse_B,376,37,148,2025-09-07,55
218,Warehouse_C,53,36,288,2025-09-13,55
218,Warehouse_D,273,30,150,2025-09-18,55
218,Warehouse_E,388,38,228,2025-09-28,55
219,Warehouse_A,168,42,252,2025-09-11,91
219,Warehouse_B,459,49,147,2025-09-14,91
219,Warehouse_C,198,23,161,2025-09-28,91
219,Warehouse_D,78,48,288,2025-09-20,91
219,Warehouse_E,17,42,168,2025-09-25,91
220,Warehouse_A,260,27,189,2025-09-17,67
220,Warehouse_B,334,44,352,2025-09-27,67
220,Warehouse_C,206,27,135,2025-09-09,67
220,Warehouse_D,421,47,282,2025-09-21,67
220,Warehouse_E,47,44,308,2025-09-13,67
221,Warehouse_A,327,17,136,2025-09-12,31
221,Warehouse_B,466,40,280,2025-08-29,31
221,Warehouse_C,270,42,336,2025-09-23,31
221,Warehouse_D,97,32,96,2025-09-10,31
221,Warehouse_E,223,11,77,2025-09-17,31
222,Warehouse_A,259,34,102,2025-09-18,82
222,Warehouse_B,445,11,55,2025-09-17,82
222,Warehouse_C,258,16,80,2025-09-07,82
222,Warehouse_D,233,47,376,2025-09-07,82
222,Warehouse_E,53,19,76,2025-09-17,82
223,Warehouse_A,58,31,186,2025-09-18,70
223,Warehouse_B,111,42,126,2025-08-31,70
223,Warehouse_C,299,17,85,2025-09-11,70
223,Warehouse_D,353,42,210,2025-09-10,70
223,Warehouse_E,31,18,126,2025-09-10,70
