order_id,carrier,tracking_number,shipping_method,shipping_cost,ship_date,estimated_delivery,actual_delivery,shipping_status,weight_kg
1364,USPS,TN677635061,free,0.0,2024-05-28,2024-06-04,2024-06-03,returned,3.21
1365,FedEx,TN902108433,overnight,0.0,2023-10-26,2023-11-01,2023-10-31,shipped,1.15
1366,FedEx,TN479015108,two_day,2.94,2025-03-22,2025-03-24,2025-03-25,pending,7.52
1367,FedEx,TN863536748,two_day,0.0,2023-10-03,2023-10-10,2023-10-12,delivered,4.07
1369,Amazon Logistics,TN980364713,express,0.0,2023-11-20,2023-11-25,2023-11-26,delivered,5.13
1370,Amazon Logistics,TN632094245,express,0.0,2024-09-02,2024-09-05,2024-09-07,pending,19.39
1371,UPS,TN189770626,overnight,0.0,2025-07-29,2025-08-04,2025-08-03,returned,18.72
1372,DHL,TN921094518,overnight,5.85,2024-07-17,2024-07-20,2024-07-21,delivered,19.33
1373,FedEx,TN328109911,standard,0.0,2025-05-15,2025-05-20,2025-05-22,shipped,4.28
1374,FedEx,TN176917786,overnight,0.57,2024-11-28,2024-12-04,,in_transit,6.94
1376,DHL,TN512992465,two_day,0.0,2025-01-23,2025-01-27,2025-01-26,in_transit,12.05
1377,FedEx,TN115816691,standard,12.17,2024-12-17,2024-12-20,2024-12-20,delivered,6.32
1378,FedEx,TN759082722,two_day,0.0,2024-04-23,2024-04-26,2024-04-27,shipped,4.94
1379,Amazon Logistics,TN872802055,express,0.0,2025-07-21,2025-07-23,2025-07-22,shipped,12.62
1380,UPS,TN657700138,express,0.0,2024-05-06,2024-05-13,2024-05-14,shipped,12.97
1381,UPS,TN753407357,express,0.0,2024-06-16,2024-06-18,2024-06-20,pending,10.42
1383,USPS,TN877295758,overnight,0.0,2024-07-23,2024-07-29,2024-07-30,in_transit,1.52
1384,FedEx,TN228656218,express,0.0,2024-05-26,2024-05-31,2024-06-02,shipped,18.28
1385,DHL,TN747442739,overnight,0.0,2025-04-06,2025-04-08,2025-04-07,pending,17.35
1388,Amazon Logistics,TN769073272,express,1.63,2024-09-14,2024-09-18,2024-09-17,delivered,16.13
1389,Amazon Logistics,TN742197659,overnight,11.95,2024-11-24,2024-11-26,2024-11-25,shipped,19.25
1390,UPS,TN692087903,free,23.56,2024-09-15,2024-09-18,2024-09-17,shipped,14.53
1391,DHL,TN874366764,express,0.0,2024-01-02,2024-01-09,2024-01-09,shipped,10.31
1392,USPS,TN110328179,express,0.0,2023-11-13,2023-11-17,2023-11-19,pending,9.48
1393,USPS,TN667140371,two_day,0.0,2024-12-08,2024-12-15,2024-12-17,shipped,11.08
1394,FedEx,TN142161364,free,21.59,2024-04-30,2024-05-06,2024-05-07,shipped,18.35
1395,DHL,TN315918635,express,21.08,2024-10-02,2024-10-07,2024-10-08,returned,1.38
1396,USPS,TN797221234,two_day,0.0,2025-05-09,2025-05-12,2025-05-14,returned,11.55
1397,USPS,TN948215044,two_day,0.0,2025-07-06,2025-07-08,,returned,10.71
1398,DHL,TN176862138,standard,0.0,2024-01-03,2024-01-05,2024-01-05,in_transit,19.96
1399,DHL,TN519898904,free,0.0,2025-06-04,2025-06-08,2025-06-09,delivered,15.49
1400,USPS,TN308380393,express,0.0,2025-07-31,2025-08-03,2025-08-03,returned,11.21
1401,USPS,TN820373199,free,7.56,2024-08-15,2024-08-17,2024-08-16,delivered,16.16
1402,UPS,TN489954402,overnight,0.0,2023-10-02,2023-10-06,,returned,14.85
1403,Amazon Logistics,TN996748835,express,0.0,2024-04-18,2024-04-23,2024-04-23,pending,17.76
1404,DHL,TN374938397,two_day,19.35,2024-11-21,2024-11-26,2024-11-28,delivered,7.25
1405,Amazon Logistics,TN208703449,overnight,0.0,2025-02-07,2025-02-14,2025-02-14,pending,0.76
1406,DHL,TN322371824,free,0.0,2024-03-28,2024-04-03,,returned,5.18
1407,USPS,TN102862741,two_day,0.0,2024-06-30,2024-07-05,2024-07-04,returned,8.32
1408,USPS,TN698051403,express,0.0,2025-01-26,2025-01-28,2025-01-30,delivered,1.38
1409,USPS,TN923069890,overnight,0.0,2024-05-10,2024-05-14,2024-05-13,in_transit,1.09
1410,UPS,TN592540163,two_day,0.0,2024-01-28,2024-02-04,2024-02-03,in_transit,8.23
1411,Amazon Logistics,TN811734437,standard,0.0,2023-12-13,2023-12-19,2023-12-21,shipped,5.47
1412,USPS,TN801475972,two_day,0.0,2025-01-06,2025-01-08,2025-01-07,in_transit,8.55
1413,DHL,TN690697816,overnight,22.88,2023-10-24,2023-10-30,2023-10-30,delivered,1.34
1414,FedEx,TN709078956,free,0.0,2023-12-20,2023-12-24,2023-12-26,in_transit,4.94
1415,UPS,TN825160570,two_day,0.0,2024-12-28,2025-01-04,2025-01-04,shipped,11.14
1416,USPS,TN522815583,free,0.0,2024-07-30,2024-08-01,2024-08-03,pending,12.42
1417,DHL,TN842901667,free,0.0,2023-10-28,2023-10-31,2023-10-31,shipped,3.91
1418,USPS,TN119339169,overnight,0.0,2024-09-14,2024-09-21,2024-09-22,returned,9.87
1419,FedEx,TN583558773,free,18.21,2024-01-01,2024-01-06,2024-01-05,shipped,0.99
1421,DHL,TN318699495,free,0.0,2024-04-15,2024-04-18,2024-04-19,in_transit,5.58
1422,UPS,TN448035433,standard,0.0,2025-09-04,2025-09-09,2025-09-10,pending,6.82
1423,FedEx,TN221686508,standard,0.0,2025-08-28,2025-09-01,,in_transit,1.37
1424,Amazon Logistics,TN190678513,free,0.0,2024-09-11,2024-09-17,2024-09-17,delivered,18.03
1425,USPS,TN551371981,overnight,0.0,2025-07-11,2025-07-14,2025-07-15,in_transit,4.81
1427,USPS,TN271492010,overnight,23.73,2024-06-20,2024-06-22,,pending,18.95
1428,DHL,TN919743578,free,0.0,2024-08-18,2024-08-20,2024-08-21,returned,7.99
1430,Amazon Logistics,TN210001605,two_day,8.75,2024-04-20,2024-04-23,,in_transit,12.08
1431,FedEx,TN791349535,standard,0.0,2025-03-03,2025-03-08,2025-03-09,pending,17.1
1433,UPS,TN458136896,two_day,0.0,2025-01-27,2025-02-03,2025-02-02,delivered,0.98
1434,UPS,TN808111814,overnight,0.0,2025-06-11,2025-06-15,2025-06-14,pending,11.32
1435,DHL,TN354389681,overnight,0.0,2025-05-22,2025-05-29,2025-05-28,shipped,13.9
1436,UPS,TN139258368,free,0.0,2024-09-02,2024-09-09,2024-09-09,pending,17.27
1437,FedEx,TN499333624,free,0.0,2023-12-05,2023-12-09,2023-12-11,returned,16.78
1438,Amazon Logistics,TN240611927,two_day,0.0,2025-08-27,2025-08-29,2025-08-31,delivered,8.31
1439,USPS,TN786858731,two_day,0.0,2025-04-12,2025-04-16,2025-04-18,shipped,0.65
1440,Amazon Logistics,TN526120613,express,0.0,2024-08-21,2024-08-24,2024-08-25,delivered,10.11
1442,Amazon Logistics,TN811407818,standard,0.0,2023-11-11,2023-11-17,2023-11-18,delivered,13.92
1443,UPS,TN909562287,express,14.54,2024-10-11,2024-10-17,2024-10-17,in_transit,16.31
1444,FedEx,TN568056082,express,0.0,2025-05-05,2025-05-09,2025-05-09,shipped,12.08
1445,Amazon Logistics,TN107504074,standard,0.0,2024-08-27,2024-08-29,2024-08-29,in_transit,17.0
1447,USPS,TN481391809,two_day,0.0,2025-09-16,2025-09-23,2025-09-23,in_transit,0.63
1448,USPS,TN126182916,express,21.3,2024-08-24,2024-08-30,2024-08-30,shipped,4.09
1449,USPS,TN689185864,free,0.0,2024-04-17,2024-04-19,2024-04-18,in_transit,1.35
1450,DHL,TN484783907,standard,0.0,2025-03-09,2025-03-12,2025-03-14,pending,4.5
1451,DHL,TN742290601,two_day,4.41,2025-05-09,2025-05-16,2025-05-15,pending,14.62
1452,Amazon Logistics,TN678580871,free,0.0,2023-12-24,2023-12-28,2023-12-27,delivered,18.27
1454,UPS,TN489940805,express,0.0,2025-01-22,2025-01-26,2025-01-25,pending,15.47
1456,DHL,TN250382430,overnight,0.0,2024-01-12,2024-01-18,2024-01-20,shipped,19.73
1457,FedEx,TN578605877,free,6.57,2024-05-01,2024-05-05,2024-05-07,returned,0.87
1458,Amazon Logistics,TN112778391,express,0.0,2025-04-01,2025-04-04,2025-04-04,shipped,13.02
1460,Amazon Logistics,TN646449863,express,0.0,2025-05-01,2025-05-06,2025-05-06,returned,11.23
1461,DHL,TN203286595,express,20.37,2025-03-25,2025-03-30,2025-04-01,shipped,10.91
1462,DHL,TN955810885,two_day,0.0,2024-03-21,2024-03-28,2024-03-28,pending,3.97
1463,UPS,TN963217604,two_day,0.0,2024-02-13,2024-02-20,2024-02-21,delivered,6.49
1464,FedEx,TN241927653,free,0.0,2024-11-21,2024-11-27,2024-11-28,shipped,13.18
1465,USPS,TN443585564,free,0.0,2025-04-26,2025-04-28,2025-04-29,pending,10.15
1466,USPS,TN404487750,overnight,0.0,2024-08-06,2024-08-09,2024-08-08,pending,12.57
1467,Amazon Logistics,TN839933030,two_day,0.0,2024-06-18,2024-06-25,2024-06-24,delivered,12.64
1468,Amazon Logistics,TN275581872,express,0.0,2024-01-28,2024-01-31,2024-01-30,returned,19.97
1470,FedEx,TN153000230,two_day,0.0,2024-10-10,2024-10-14,2024-10-13,returned,10.67
1471,UPS,TN199105228,free,11.73,2025-06-17,2025-06-20,2025-06-22,in_transit,7.95
1472,UPS,TN769828387,standard,19.85,2025-03-24,2025-03-28,2025-03-29,shipped,13.21
1473,USPS,TN747323399,free,0.0,2025-06-27,2025-07-03,2025-07-05,returned,16.24
1474,DHL,TN266086565,overnight,0.0,2025-08-28,2025-09-02,2025-09-01,in_transit,11.35
1475,USPS,TN183746341,free,0.0,2025-03-04,2025-03-10,2025-03-09,in_transit,6.7
1476,USPS,TN258500298,express,0.0,2025-02-20,2025-02-23,2025-02-22,pending,3.77
1478,Amazon Logistics,TN783910320,free,2.13,2025-02-06,2025-02-13,2025-02-13,pending,16.93
1479,USPS,TN887568846,overnight,0.0,2025-01-25,2025-01-30,2025-02-01,shipped,8.15
1480,FedEx,TN701323896,free,23.08,2024-03-21,2024-03-24,2024-03-26,in_transit,16.94
1482,DHL,TN233631611,two_day,0.0,2024-04-25,2024-04-29,2024-04-29,in_transit,16.29
1483,FedEx,TN717172280,standard,4.89,2023-11-22,2023-11-28,,returned,12.77
1484,FedEx,TN432591071,free,2.77,2024-07-29,2024-08-05,2024-08-04,returned,3.2
1485,FedEx,TN597358835,standard,0.0,2024-07-16,2024-07-21,2024-07-20,pending,3.9
1486,FedEx,TN310072737,free,0.0,2025-07-12,2025-07-16,2025-07-17,delivered,5.0
1487,UPS,TN493382433,overnight,0.0,2025-07-12,2025-07-15,2025-07-16,shipped,19.96
1488,DHL,TN684421822,overnight,0.0,2024-08-28,2024-09-02,2024-09-01,in_transit,8.37
1489,DHL,TN854303409,free,0.0,2024-03-13,2024-03-15,2024-03-16,in_transit,11.1
1490,Amazon Logistics,TN825289843,two_day,0.0,2024-06-24,2024-06-26,2024-06-26,shipped,13.9
1491,FedEx,TN499552999,free,3.02,2025-06-03,2025-06-08,2025-06-07,returned,8.87
1492,USPS,TN258380176,overnight,13.54,2025-01-06,2025-01-10,2025-01-09,shipped,18.47
1493,FedEx,TN713052537,free,8.64,2024-01-21,2024-01-26,2024-01-27,delivered,17.72
1494,FedEx,TN927503898,free,0.0,2024-02-12,2024-02-19,2024-02-21,shipped,14.45
1495,USPS,TN139681832,free,0.0,2025-08-04,2025-08-10,2025-08-10,shipped,13.99
1496,DHL,TN708889815,express,0.0,2025-02-26,2025-03-03,2025-03-04,shipped,7.89
1497,DHL,TN777307340,free,0.0,2024-09-29,2024-10-01,2024-10-02,delivered,13.57
1498,DHL,TN441668975,two_day,0.0,2024-06-09,2024-06-12,2024-06-11,shipped,17.99
1500,Amazon Logistics,TN109246435,express,0.0,2023-10-24,2023-10-31,2023-11-01,shipped,9.9
1501,DHL,TN839437843,standard,0.0,2023-12-17,2023-12-19,2023-12-20,returned,0.78
1502,UPS,TN903667717,overnight,0.0,2024-04-16,2024-04-20,2024-04-20,delivered,5.67
1503,UPS,TN269836926,free,0.0,2025-07-29,2025-08-01,,in_transit,2.36
1504,Amazon Logistics,TN750240667,express,0.0,2024-02-13,2024-02-15,2024-02-17,pending,10.95
1505,Amazon Logistics,TN178083244,two_day,0.0,2024-09-30,2024-10-05,,shipped,16.19
1506,UPS,TN429665989,overnight,0.0,2025-05-08,2025-05-15,2025-05-14,pending,17.13
1507,Amazon Logistics,TN943151415,two_day,0.0,2025-01-16,2025-01-23,2025-01-24,pending,6.36
1508,FedEx,TN144142403,standard,20.42,2024-05-17,2024-05-24,2024-05-26,returned,6.35
1509,UPS,TN188445837,two_day,0.0,2025-09-07,2025-09-11,2025-09-10,returned,5.7
1510,Amazon Logistics,TN406061621,overnight,1.32,2025-08-19,2025-08-24,2025-08-26,returned,16.88
1511,USPS,TN715302295,overnight,0.0,2025-03-31,2025-04-04,2025-04-06,pending,5.2
1512,DHL,TN225178197,two_day,0.0,2024-07-02,2024-07-06,2024-07-08,pending,18.88
1513,USPS,TN429533082,standard,8.62,2025-03-23,2025-03-26,2025-03-27,returned,7.12
1514,USPS,TN474891232,free,20.58,2024-03-22,2024-03-29,,returned,4.96
1515,Amazon Logistics,TN668938347,two_day,0.0,2024-08-01,2024-08-05,2024-08-06,in_transit,5.62
1516,FedEx,TN856010259,standard,16.55,2024-12-02,2024-12-08,2024-12-07,in_transit,10.87
1517,USPS,TN406840990,free,0.0,2025-08-20,2025-08-22,,shipped,12.01
1519,FedEx,TN741802472,overnight,22.9,2023-10-29,2023-11-04,2023-11-04,shipped,5.24
1520,UPS,TN432838477,two_day,22.11,2023-12-29,2023-12-31,2024-01-02,in_transit,1.22
1521,FedEx,TN475613071,free,0.0,2025-02-17,2025-02-22,2025-02-21,in_transit,7.73
1522,FedEx,TN829345007,standard,0.0,2025-07-31,2025-08-04,2025-08-06,shipped,5.93
1525,USPS,TN911159748,express,0.0,2024-11-09,2024-11-16,2024-11-17,in_transit,1.4
1526,FedEx,TN533194505,express,14.14,2025-03-22,2025-03-28,2025-03-28,shipped,4.68
1527,FedEx,TN436113685,overnight,0.0,2023-11-21,2023-11-23,2023-11-24,shipped,14.79
1528,DHL,TN364273649,two_day,15.55,2024-11-05,2024-11-09,,returned,3.97
1529,DHL,TN316698030,standard,0.0,2024-09-11,2024-09-14,2024-09-15,delivered,8.08
1530,USPS,TN183486038,two_day,24.25,2024-05-27,2024-06-03,2024-06-04,returned,12.5
1531,USPS,TN333419810,express,9.73,2024-12-03,2024-12-05,2024-12-07,shipped,10.11
1534,FedEx,TN133136662,free,0.0,2023-11-05,2023-11-08,2023-11-07,in_transit,18.51
1535,FedEx,TN306687589,standard,0.0,2024-03-17,2024-03-20,2024-03-19,returned,8.3
1537,DHL,TN405682139,overnight,0.0,2023-12-03,2023-12-09,2023-12-10,in_transit,11.83
1538,FedEx,TN718650239,standard,17.28,2025-01-28,2025-01-30,,delivered,6.62
1539,USPS,TN589450418,free,4.31,2025-07-22,2025-07-24,2025-07-24,delivered,17.37
1540,UPS,TN404037462,overnight,19.07,2025-06-05,2025-06-07,2025-06-06,shipped,14.83
1542,FedEx,TN362013821,standard,0.0,2024-06-09,2024-06-15,2024-06-16,shipped,7.86
1543,Amazon Logistics,TN995585960,standard,0.0,2025-03-01,2025-03-04,2025-03-04,in_transit,13.7
1544,FedEx,TN694542488,express,0.0,2024-08-20,2024-08-23,,delivered,12.24
1545,UPS,TN262276782,express,0.0,2024-02-27,2024-03-02,,delivered,19.92
1547,USPS,TN350336690,free,0.0,2025-04-05,2025-04-09,2025-04-10,shipped,3.93
1548,FedEx,TN816810705,free,0.0,2024-07-29,2024-08-05,2024-08-07,in_transit,17.59
1549,Amazon Logistics,TN152155235,overnight,0.0,2025-08-07,2025-08-12,2025-08-11,returned,10.09
1550,USPS,TN552410622,free,12.58,2025-09-26,2025-09-30,2025-10-01,pending,18.94
1551,FedEx,TN394008851,free,19.42,2024-05-07,2024-05-12,2024-05-12,delivered,19.55
1555,Amazon Logistics,TN482083067,standard,0.0,2024-06-12,2024-06-17,2024-06-16,pending,4.89
1556,USPS,TN529058846,standard,0.0,2025-04-04,2025-04-08,2025-04-07,delivered,3.9
1558,FedEx,TN587710959,free,0.0,2024-09-08,2024-09-15,2024-09-14,delivered,7.54
1559,FedEx,TN159468769,express,0.0,2024-01-29,2024-02-02,2024-02-04,returned,7.18
1560,UPS,TN559123437,standard,0.0,2025-02-11,2025-02-17,2025-02-18,in_transit,3.27
1561,UPS,TN489584002,two_day,0.0,2024-10-10,2024-10-13,2024-10-15,in_transit,15.12
1562,UPS,TN936415864,two_day,0.0,2024-06-02,2024-06-07,2024-06-06,shipped,11.64
1563,UPS,TN779158166,free,0.0,2024-05-11,2024-05-14,2024-05-13,returned,1.97
1564,UPS,TN438638535,two_day,0.0,2024-07-24,2024-07-26,2024-07-26,pending,13.22
1565,FedEx,TN168117134,standard,0.0,2024-12-17,2024-12-24,2024-12-26,pending,2.39
1567,DHL,TN643963387,two_day,0.0,2023-10-09,2023-10-14,2023-10-14,returned,19.89
1568,USPS,TN647745206,overnight,12.72,2024-12-24,2024-12-31,2024-12-31,shipped,14.7
1569,Amazon Logistics,TN467543625,free,0.0,2024-08-11,2024-08-17,2024-08-18,pending,5.63
1570,FedEx,TN187556651,express,0.0,2025-05-30,2025-06-03,2025-06-05,in_transit,0.76
1571,FedEx,TN831911132,express,0.0,2024-07-05,2024-07-12,2024-07-13,returned,15.11
1572,DHL,TN750513577,standard,0.0,2023-11-15,2023-11-18,2023-11-17,in_transit,18.86
1573,DHL,TN255225786,free,0.0,2025-03-04,2025-03-08,2025-03-09,pending,19.46
1574,Amazon Logistics,TN341674302,standard,0.0,2025-04-21,2025-04-25,2025-04-27,shipped,10.41
1575,UPS,TN778994161,two_day,0.0,2023-11-28,2023-12-04,2023-12-05,delivered,6.07
1576,FedEx,TN513167166,standard,0.0,2025-03-31,2025-04-06,2025-04-05,delivered,2.27
1577,FedEx,TN822084446,two_day,0.0,2024-09-04,2024-09-06,2024-09-08,shipped,11.77
1578,Amazon Logistics,TN229620591,free,17.37,2023-11-25,2023-11-28,2023-11-29,in_transit,11.48
1579,UPS,TN500918224,two_day,0.0,2024-06-03,2024-06-06,2024-06-06,shipped,10.55
1580,FedEx,TN126604893,two_day,0.0,2025-02-05,2025-02-09,2025-02-10,returned,11.25
1581,FedEx,TN142528416,overnight,0.0,2025-07-08,2025-07-13,,delivered,10.17
1583,USPS,TN903260854,express,0.0,2024-04-26,2024-05-01,2024-05-03,pending,6.89
1584,DHL,TN401144072,express,21.98,2025-04-08,2025-04-13,2025-04-13,delivered,1.23
1585,DHL,TN793034379,overnight,19.46,2025-01-28,2025-01-30,2025-01-29,pending,4.99
1586,DHL,TN476087880,standard,0.0,2025-08-27,2025-08-29,2025-08-30,delivered,10.6
1587,Amazon Logistics,TN836374055,free,0.0,2025-04-14,2025-04-20,2025-04-20,returned,1.74
1588,FedEx,TN483996783,two_day,0.0,2025-06-25,2025-07-01,2025-06-30,shipped,17.23
1589,UPS,TN834527380,two_day,12.45,2023-11-16,2023-11-23,2023-11-22,in_transit,19.41
1590,FedEx,TN954627531,standard,21.42,2024-05-06,2024-05-10,,pending,11.84
1591,Amazon Logistics,TN773810946,standard,0.0,2024-03-12,2024-03-19,2024-03-18,pending,11.17
1592,UPS,TN593472908,free,0.0,2024-07-31,2024-08-05,2024-08-06,in_transit,13.33
1593,UPS,TN356068890,express,0.0,2023-12-20,2023-12-22,2023-12-21,returned,16.91
1594,DHL,TN984957593,express,0.0,2025-01-21,2025-01-28,2025-01-29,shipped,8.39
1595,FedEx,TN196025261,two_day,0.0,2024-02-14,2024-02-16,2024-02-17,in_transit,16.94
1596,Amazon Logistics,TN503689090,express,0.0,2024-02-08,2024-02-15,2024-02-17,pending,11.39
1597,FedEx,TN670139455,express,0.0,2024-10-05,2024-10-11,2024-10-10,delivered,13.41
1598,DHL,TN670034801,free,0.0,2024-06-30,2024-07-03,2024-07-05,in_transit,14.9
1599,Amazon Logistics,TN991810396,standard,0.0,2024-12-13,2024-12-15,2024-12-15,shipped,0.82
1600,DHL,TN797403514,two_day,13.35,2024-11-08,2024-11-12,2024-11-12,delivered,18.84
1601,FedEx,TN285781190,standard,0.0,2025-09-13,2025-09-18,,returned,8.09
1602,FedEx,TN860666817,two_day,0.0,2024-12-05,2024-12-08,2024-12-07,pending,14.8
1603,DHL,TN172151836,standard,0.0,2024-05-06,2024-05-10,2024-05-11,in_transit,9.17
1605,USPS,TN738545685,express,24.71,2025-04-29,2025-05-05,2025-05-05,returned,8.28
1606,UPS,TN987004584,two_day,0.0,2025-06-22,2025-06-24,2025-06-23,returned,3.1
1607,UPS,TN210215457,overnight,0.0,2024-11-30,2024-12-02,,delivered,12.26
1608,USPS,TN512357175,standard,0.0,2024-01-30,2024-02-01,2024-02-03,shipped,5.56
1609,FedEx,TN955832519,two_day,0.0,2024-09-13,2024-09-16,2024-09-18,delivered,0.58
1610,UPS,TN273600736,standard,19.27,2025-02-12,2025-02-17,2025-02-18,shipped,7.14
1611,DHL,TN340210055,two_day,0.0,2024-03-10,2024-03-13,2024-03-15,returned,11.68
1613,DHL,TN304049739,standard,0.0,2025-03-29,2025-04-05,2025-04-05,delivered,19.42
1614,Amazon Logistics,TN557293881,free,0.0,2025-03-10,2025-03-13,2025-03-15,returned,17.78
1615,UPS,TN574323042,overnight,0.0,2024-12-14,2024-12-20,2024-12-21,delivered,4.76
1616,UPS,TN614890333,express,4.9,2024-03-02,2024-03-07,2024-03-06,pending,6.52
1617,UPS,TN859121382,express,0.0,2024-01-13,2024-01-18,,pending,16.37
1618,Amazon Logistics,TN862367482,overnight,0.0,2025-09-26,2025-09-30,2025-10-02,delivered,17.7
1619,DHL,TN262922808,free,4.18,2025-09-02,2025-09-05,2025-09-04,shipped,6.83
1620,Amazon Logistics,TN468993191,standard,0.0,2024-07-16,2024-07-19,2024-07-20,returned,13.14
1622,FedEx,TN605924808,standard,20.37,2024-09-26,2024-09-30,2024-09-29,delivered,17.08
1623,DHL,TN794447873,free,0.0,2025-07-01,2025-07-08,2025-07-10,in_transit,1.74
1624,UPS,TN919038023,two_day,0.0,2025-08-13,2025-08-19,2025-08-19,delivered,3.06
1625,FedEx,TN153501373,express,11.78,2023-11-19,2023-11-21,2023-11-22,delivered,0.91
1627,DHL,TN923611885,free,0.0,2024-11-16,2024-11-18,2024-11-19,shipped,3.17
1629,FedEx,TN867142461,two_day,20.12,2024-09-21,2024-09-28,2024-09-29,returned,14.1
1631,USPS,TN257934054,overnight,0.0,2025-06-26,2025-07-01,2025-06-30,returned,5.3
1632,UPS,TN904351090,overnight,0.0,2025-04-28,2025-05-05,2025-05-04,in_transit,7.02
1633,USPS,TN455183854,overnight,0.0,2025-04-28,2025-05-02,2025-05-01,in_transit,11.46
1634,Amazon Logistics,TN709883991,express,0.0,2025-02-15,2025-02-22,2025-02-22,in_transit,1.36
1635,Amazon Logistics,TN418683866,free,0.0,2024-10-18,2024-10-21,2024-10-23,delivered,15.51
1636,DHL,TN887274755,standard,0.0,2024-11-24,2024-12-01,2024-12-01,pending,12.44
1638,Amazon Logistics,TN896032094,free,0.0,2024-09-28,2024-10-04,2024-10-06,returned,4.43
1639,UPS,TN480687210,standard,0.0,2024-05-24,2024-05-31,2024-05-31,shipped,7.95
1640,USPS,TN156700044,free,0.0,2024-04-25,2024-05-01,2024-05-03,pending,16.84
1641,UPS,TN447041365,two_day,0.0,2025-06-28,2025-07-04,2025-07-06,returned,19.67
1643,DHL,TN566077521,overnight,0.0,2024-06-10,2024-06-12,2024-06-11,returned,16.72
1644,Amazon Logistics,TN175194981,standard,0.0,2025-01-26,2025-01-29,2025-01-28,delivered,15.4
1645,Amazon Logistics,TN782425895,two_day,0.0,2024-11-06,2024-11-11,2024-11-10,delivered,10.33
1648,UPS,TN346016934,two_day,0.0,2024-04-07,2024-04-12,2024-04-13,pending,14.72
1649,FedEx,TN316170121,standard,0.0,2023-10-22,2023-10-27,2023-10-27,shipped,18.86
1650,Amazon Logistics,TN636733501,two_day,0.0,2024-11-10,2024-11-12,2024-11-11,returned,19.15
1651,USPS,TN255374975,express,7.09,2025-06-11,2025-06-16,2025-06-17,shipped,1.54
1652,Amazon Logistics,TN809314339,express,21.93,2025-04-25,2025-05-01,2025-05-03,delivered,13.6
1653,Amazon Logistics,TN675084998,standard,0.0,2024-09-18,2024-09-22,2024-09-23,in_transit,15.92
1654,Amazon Logistics,TN178388791,overnight,0.0,2025-08-04,2025-08-07,2025-08-08,in_transit,8.79
1655,UPS,TN673549547,free,0.0,2024-08-08,2024-08-13,2024-08-14,delivered,10.64
1656,DHL,TN557819492,free,0.0,2025-02-26,2025-03-05,2025-03-07,pending,16.65
1657,Amazon Logistics,TN261423851,free,0.0,2024-04-13,2024-04-16,2024-04-18,shipped,1.57
1658,FedEx,TN929010593,two_day,0.0,2024-05-22,2024-05-25,2024-05-24,delivered,18.47
1660,DHL,TN279753518,two_day,0.0,2023-12-17,2023-12-23,2023-12-24,shipped,11.73
1661,DHL,TN914841815,overnight,0.0,2024-08-03,2024-08-10,2024-08-09,returned,17.82
1662,UPS,TN816810330,two_day,15.74,2024-01-30,2024-02-02,2024-02-03,returned,12.27
1663,UPS,TN192949377,express,0.0,2025-07-18,2025-07-23,2025-07-22,pending,3.83
1664,FedEx,TN595650434,free,0.0,2025-06-03,2025-06-06,2025-06-05,pending,2.38
1665,UPS,TN372267832,standard,6.72,2025-08-26,2025-08-30,2025-09-01,delivered,4.55
1666,FedEx,TN932879019,standard,0.0,2024-06-12,2024-06-18,2024-06-20,shipped,14.81
1667,DHL,TN549466964,express,0.0,2024-11-21,2024-11-25,2024-11-24,shipped,9.66
1668,FedEx,TN658612481,overnight,0.0,2025-06-09,2025-06-13,2025-06-14,delivered,13.58
1669,FedEx,TN996795305,two_day,0.0,2024-08-31,2024-09-05,2024-09-04,returned,0.72
1670,UPS,TN586341144,standard,0.0,2025-01-15,2025-01-17,2025-01-18,returned,0.79
1671,DHL,TN904846605,free,0.0,2025-07-07,2025-07-13,2025-07-13,pending,12.9
1672,Amazon Logistics,TN859431510,standard,0.0,2025-08-11,2025-08-18,2025-08-17,pending,4.46
1673,UPS,TN736220085,two_day,4.49,2025-01-15,2025-01-18,2025-01-19,returned,8.44
1674,USPS,TN613410178,free,0.0,2024-05-08,2024-05-10,2024-05-12,in_transit,19.56
1675,USPS,TN577184179,express,20.79,2025-05-20,2025-05-22,2025-05-23,returned,5.82
1676,FedEx,TN718051770,overnight,12.47,2024-04-19,2024-04-24,,returned,1.99
1677,UPS,TN161698033,standard,0.0,2025-08-28,2025-08-31,2025-08-30,returned,10.24
1678,FedEx,TN662886251,standard,0.0,2023-10-04,2023-10-06,2023-10-08,returned,11.68
1679,DHL,TN821015962,two_day,0.0,2024-05-14,2024-05-16,2024-05-18,pending,7.27
1682,DHL,TN104752072,standard,0.0,2023-12-21,2023-12-24,2023-12-24,delivered,13.41
1683,FedEx,TN732053613,standard,0.0,2025-04-06,2025-04-12,2025-04-11,pending,1.7
1684,DHL,TN552759258,standard,0.0,2024-09-10,2024-09-13,2024-09-14,pending,2.53
1686,USPS,TN280233889,express,3.88,2024-12-24,2024-12-26,2024-12-26,delivered,5.76
1687,USPS,TN142984765,two_day,0.0,2024-03-02,2024-03-09,2024-03-08,delivered,18.5
1689,UPS,TN223989949,standard,0.0,2024-08-01,2024-08-08,2024-08-10,returned,19.06
1690,Amazon Logistics,TN539581834,overnight,9.92,2025-02-16,2025-02-22,,in_transit,4.97
1691,UPS,TN370079482,free,0.0,2023-11-13,2023-11-17,,pending,19.53
1692,Amazon Logistics,TN866520513,standard,4.01,2024-09-05,2024-09-11,,shipped,1.76
