order_item_id,order_id,product_id,quantity,unit_price,discount_amount,total_price
2609,1505,741,2,31.85,0.0,63.7
2610,1506,1066,4,321.57,0.0,1286.28
2611,1506,260,4,181.13,0.0,724.52
2612,1506,128,3,10.62,0.0,31.86
2613,1506,864,4,20.68,0.0,82.72
2614,1507,854,3,58.95,0.0,176.85
2615,1508,252,2,67.7,0.0,135.4
2616,1508,238,1,43.82,5.21,38.61
2617,1508,40,3,45.9,9.18,110.16
2618,1509,888,3,38.53,0.0,115.59
2619,1509,995,5,320.29,0.0,1601.45
2620,1510,960,4,224.58,0.0,898.32
2621,1511,869,2,248.07,0.0,496.14
2622,1511,65,2,56.35,0.0,112.7
2623,1511,1052,2,36.89,0.0,73.78
2624,1511,639,5,392.43,0.0,1962.15
2625,1512,928,4,43.68,0.0,174.72
2626,1513,195,1,246.82,0.0,246.82
2627,1514,20,4,36.79,0.0,147.16
2628,1515,186,4,226.15,0.0,904.6
2629,1516,1116,4,871.72,0.0,3486.88
2630,1516,223,4,91.48,0.0,365.92
2631,1516,545,4,223.36,0.0,893.44
2632,1516,953,5,104.86,0.0,524.3
2633,1517,1030,1,397.86,68.08,329.78
2634,1517,661,4,58.92,0.0,235.68
2635,1519,1001,2,26.09,0.0,52.18
2636,1520,704,3,78.73,0.0,236.19
2637,1520,892,4,27.44,0.0,109.76
2638,1520,372,2,19.13,0.0,38.26
2639,1520,153,2,28.71,0.0,57.42
2640,1521,712,5,4.2,0.0,21.0
2641,1521,809,1,28.09,0.0,28.09
2642,1521,361,2,415.21,0.0,830.42
2643,1521,1181,2,77.01,0.0,154.02
2644,1522,1112,3,147.41,0.0,442.23
2645,1522,143,3,713.8,157.79,1668.03
2646,1525,41,2,913.06,0.0,1826.12
2647,1526,1097,1,43.95,6.19,37.76
2648,1526,146,5,107.87,0.0,539.35
2649,1526,662,4,147.8,0.0,591.2
2650,1526,730,1,224.37,0.0,224.37
2651,1527,737,3,26.94,2.65,72.87
2652,1528,1024,1,300.95,0.0,300.95
2653,1528,104,3,154.51,0.0,463.53
2654,1529,41,5,913.06,0.0,4565.3
2655,1529,1199,1,44.76,0.0,44.76
2656,1530,349,5,590.84,0.0,2954.2
2657,1531,1057,5,337.96,0.0,1689.8
2658,1534,55,1,34.58,0.0,34.58
2659,1534,845,3,25.34,0.0,76.02
2660,1535,449,3,169.33,0.0,507.99
2661,1535,867,1,25.35,0.0,25.35
2662,1535,977,4,1220.36,0.0,4881.44
2663,1535,485,2,29.08,0.0,58.16
2664,1537,335,2,47.13,0.0,94.26
2665,1537,206,4,235.7,0.0,942.8
2666,1537,380,2,68.31,0.0,136.62
2667,1538,74,2,650.05,43.63,1212.84
2668,1538,472,4,653.6,0.0,2614.4
2669,1538,674,3,891.49,0.0,2674.47
2670,1538,885,4,33.37,0.0,133.48
2671,1539,1010,1,37.73,0.0,37.73
2672,1539,982,1,189.01,0.0,189.01
2673,1539,658,2,51.27,0.0,102.54
2674,1539,844,4,420.77,0.0,1683.08
2675,1539,1168,2,319.83,0.0,639.66
2676,1540,283,4,1298.29,100.82,4789.88
2677,1540,780,4,107.28,0.0,429.12
2678,1540,640,4,33.23,0.0,132.92
2679,1542,1169,1,159.69,0.0,159.69
2680,1542,44,2,118.17,0.0,236.34
2681,1543,1170,2,6.84,0.0,13.68
2682,1543,1134,3,25.08,0.0,75.24
2683,1543,1037,5,28.12,0.0,140.6
2684,1543,1069,3,1047.0,0.0,3141.0
2685,1544,848,3,448.29,0.0,1344.87
2686,1545,1155,4,23.21,0.0,92.84
2687,1547,412,2,34.44,0.0,68.88
2688,1547,691,3,15.76,0.0,47.28
2689,1547,1009,1,1206.37,215.5,990.87
2690,1548,244,4,117.09,0.0,468.36
2691,1548,390,1,64.66,0.0,64.66
2692,1548,473,2,75.39,0.0,150.78
2693,1548,213,1,27.61,0.0,27.61
2694,1549,471,2,134.19,0.0,268.38
2695,1550,15,4,7.35,0.0,29.4
2696,1551,16,2,212.03,0.0,424.06
2697,1555,186,1,226.15,0.0,226.15
2698,1555,215,3,466.6,74.97,1174.89
2699,1556,465,4,814.64,138.97,2702.68
2700,1556,604,2,610.21,0.0,1220.42
2701,1558,71,5,508.62,0.0,2543.1
2702,1558,131,5,27.64,0.36,136.4
2703,1559,1180,5,42.63,0.0,213.15
2704,1560,1114,3,70.17,0.0,210.51
2705,1560,218,2,310.37,0.0,620.74
2706,1561,751,1,42.71,0.0,42.71
2707,1561,1165,1,220.76,0.0,220.76
2708,1562,554,1,178.27,0.0,178.27
2709,1562,643,1,20.2,0.0,20.2
2710,1562,912,1,215.14,0.0,215.14
2711,1563,11,2,1441.95,0.0,2883.9
2712,1564,344,2,152.46,0.0,304.92
2713,1564,828,4,36.02,8.74,109.12
2714,1565,699,1,11.0,0.0,11.0
2715,1565,700,5,68.84,0.0,344.2
2716,1565,197,5,242.56,0.0,1212.8
2717,1567,1179,4,33.91,0.0,135.64
2718,1568,785,5,723.24,0.0,3616.2
2719,1568,767,4,134.41,0.0,537.64
2720,1568,1185,3,61.36,0.0,184.08
2721,1568,187,1,69.23,15.85,53.38
2722,1568,411,2,66.85,0.0,133.7
2723,1569,278,2,24.63,0.0,49.26
2724,1570,917,2,12.29,0.0,24.58
2725,1570,113,2,56.24,0.0,112.48
2726,1571,604,3,610.21,0.0,1830.63
2727,1572,929,5,637.92,0.0,3189.6
2728,1573,550,5,48.03,12.39,178.2
2729,1573,328,4,189.31,0.0,757.24
2730,1573,998,2,103.26,0.0,206.52
2731,1574,183,5,18.01,0.0,90.05
2732,1574,1093,3,183.29,4.12,537.51
2733,1574,118,3,82.91,0.0,248.73
2734,1574,164,4,86.35,0.0,345.4
2735,1575,744,3,97.53,0.0,292.59
2736,1576,375,4,25.22,0.0,100.88
2737,1576,334,2,116.83,3.87,225.92
2738,1577,243,1,64.66,0.0,64.66
2739,1577,579,4,424.33,0.0,1697.32
2740,1578,1078,1,688.13,0.0,688.13
2741,1578,238,2,43.82,12.17,63.3
2742,1579,330,5,125.68,0.0,628.4
2743,1579,110,4,131.68,0.0,526.72
2744,1579,199,2,51.06,0.0,102.12
2745,1579,747,3,59.64,0.0,178.92
2746,1579,163,1,407.57,0.0,407.57
2747,1580,606,1,213.81,0.0,213.81
2748,1581,495,2,279.59,71.19,416.8
2749,1583,687,2,40.13,0.0,80.26
2750,1584,239,2,56.99,4.08,105.82
2751,1585,695,2,159.98,0.0,319.96
2752,1585,534,4,7.29,1.74,22.2
2753,1585,13,1,7.93,0.0,7.93
2754,1586,1091,3,766.72,0.0,2300.16
2755,1587,1007,2,35.48,0.0,70.96
2756,1587,682,4,507.84,76.82,1724.08
2757,1587,747,5,59.64,0.0,298.2
2758,1588,1148,5,172.92,0.0,864.6
2759,1588,545,2,223.36,0.0,446.72
2760,1588,298,3,13.14,0.0,39.42
2761,1589,787,3,377.19,0.0,1131.57
2762,1589,342,2,72.88,0.0,145.76
2763,1589,1097,1,43.95,0.0,43.95
2764,1590,44,1,118.17,0.0,118.17
2765,1590,844,1,420.77,0.0,420.77
2766,1591,436,4,47.0,8.09,155.64
2767,1591,765,4,22.29,0.0,89.16
2768,1592,777,3,453.32,0.0,1359.96
2769,1593,862,2,1386.93,0.0,2773.86
2770,1593,764,4,23.56,0.0,94.24
2771,1594,35,1,34.1,0.0,34.1
2772,1594,169,3,229.48,0.0,688.44
2773,1595,892,4,27.44,0.0,109.76
2774,1595,803,4,608.55,123.94,1938.44
2775,1596,716,1,208.89,0.0,208.89
2776,1597,700,2,68.84,3.92,129.84
2777,1597,135,2,24.26,0.0,48.52
2778,1598,815,4,21.92,0.0,87.68
2779,1598,232,4,43.92,0.0,175.68
2780,1599,600,5,13.35,2.38,54.85
2781,1599,699,1,11.0,0.09,10.91
2782,1599,383,3,45.79,0.0,137.37
2783,1599,1163,1,267.49,0.0,267.49
2784,1599,358,5,32.35,0.0,161.75
2785,1600,250,5,17.46,0.0,87.3
2786,1601,1198,3,304.68,0.0,914.04
2787,1602,1104,1,1094.33,0.0,1094.33
2788,1602,54,4,116.18,0.0,464.72
2789,1603,455,2,50.65,0.0,101.3
2790,1603,1067,1,192.54,0.0,192.54
2791,1605,143,2,713.8,0.0,1427.6
2792,1605,370,4,12.25,0.0,49.0
2793,1605,838,5,137.4,0.0,687.0
2794,1606,171,3,17.57,0.0,52.71
2795,1607,812,4,167.64,0.0,670.56
2796,1607,690,4,62.76,0.0,251.04
2797,1607,1078,5,688.13,0.0,3440.65
2798,1607,70,1,31.71,0.0,31.71
2799,1608,490,1,39.78,0.0,39.78
2800,1609,530,4,17.37,0.0,69.48
2801,1609,684,3,334.62,0.0,1003.86
2802,1610,354,3,20.67,0.0,62.01
2803,1610,368,3,510.24,79.32,1292.76
2804,1610,544,2,455.48,0.0,910.96
2805,1611,479,3,50.4,0.0,151.2
2806,1611,648,3,197.35,0.0,592.05
2807,1613,893,5,117.86,0.0,589.3
2808,1614,149,5,229.4,0.0,1147.0
2809,1614,812,3,167.64,2.36,495.84
2810,1615,908,5,40.54,9.44,155.5
2811,1616,475,4,10.26,0.0,41.04
2812,1616,282,5,168.2,0.0,841.0
2813,1617,53,5,46.5,0.0,232.5
2814,1618,50,1,464.8,0.0,464.8
2815,1619,738,1,26.31,0.0,26.31
2816,1619,966,1,211.65,0.0,211.65
2817,1619,849,4,32.1,0.0,128.4
2818,1620,1040,2,53.39,0.0,106.78
2819,1620,161,2,460.53,0.0,921.06
2820,1620,292,5,687.77,0.0,3438.85
2821,1622,478,4,59.76,0.0,239.04
2822,1623,1087,4,207.2,0.0,828.8
2823,1623,302,1,239.62,0.0,239.62
2824,1623,110,3,131.68,1.57,390.33
2825,1624,751,5,42.71,0.0,213.55
2826,1624,141,3,57.09,0.0,171.27
2827,1625,371,5,11.35,0.0,56.75
2828,1625,343,5,234.56,0.0,1172.8
2829,1625,329,3,39.8,0.0,119.4
2830,1627,365,2,1717.84,0.0,3435.68
2831,1627,465,5,814.64,0.0,4073.2
2832,1629,565,3,12.4,0.0,37.2
2833,1631,890,2,305.6,0.0,611.2
2834,1631,1193,1,15.7,0.0,15.7
2835,1631,31,4,11.42,0.0,45.68
2836,1632,199,4,51.06,0.0,204.24
2837,1633,248,5,60.55,11.45,245.5
2838,1633,869,3,248.07,0.0,744.21
2839,1633,730,2,224.37,0.0,448.74
2840,1634,805,2,111.29,0.0,222.58
2841,1635,287,3,12.87,0.0,38.61
2842,1635,343,5,234.56,0.0,1172.8
2843,1636,977,2,1220.36,185.51,2069.7
2844,1638,934,1,89.48,0.0,89.48
2845,1639,568,4,103.1,0.0,412.4
2846,1639,26,4,327.93,0.0,1311.72
2847,1639,859,3,13.35,0.0,40.05
2848,1640,59,3,88.51,0.0,265.53
2849,1641,786,4,47.45,1.48,183.88
2850,1643,821,5,10.96,0.0,54.8
2851,1643,395,3,55.44,0.0,166.32
2852,1644,757,1,11.21,1.35,9.86
2853,1644,925,2,442.45,0.0,884.9
2854,1644,514,4,132.42,0.0,529.68
2855,1645,576,4,490.73,0.0,1962.92
2856,1645,667,1,70.45,16.23,54.22
2857,1645,920,4,85.21,0.0,340.84
2858,1648,454,2,297.84,0.0,595.68
2859,1648,805,5,111.29,0.0,556.45
2860,1649,469,2,31.22,0.0,62.44
2861,1650,747,2,59.64,0.0,119.28
2862,1650,48,1,94.2,19.11,75.09
2863,1650,405,2,32.84,0.0,65.68
2864,1651,853,1,19.4,0.0,19.4
2865,1651,794,3,45.31,0.0,135.93
2866,1652,1147,5,117.36,0.0,586.8
2867,1652,235,3,1233.81,0.0,3701.43
2868,1653,550,1,48.03,0.0,48.03
2869,1653,864,3,20.68,3.69,50.97
2870,1654,1159,2,215.45,0.0,430.9
2871,1654,1184,4,7.8,0.0,31.2
2872,1655,515,5,20.71,0.0,103.55
2873,1655,328,1,189.31,0.0,189.31
2874,1655,161,2,460.53,0.0,921.06
2875,1656,61,5,1360.11,0.0,6800.55
2876,1657,799,2,149.34,0.0,298.68
2877,1657,200,5,23.08,0.0,115.4
2878,1657,993,3,58.39,0.0,175.17
2879,1657,8,2,46.2,6.8,78.8
2880,1657,379,2,11.94,0.68,22.52
2881,1658,162,4,61.18,0.0,244.72
2882,1658,570,5,164.4,0.0,822.0
2883,1658,872,1,21.18,0.85,20.33
2884,1658,302,5,239.62,0.0,1198.1
2885,1660,1057,4,337.96,0.0,1351.84
2886,1660,413,5,64.41,0.0,322.05
2887,1660,732,1,39.5,0.0,39.5
2888,1661,849,4,32.1,0.0,128.4
2889,1661,613,1,49.51,0.0,49.51
2890,1661,428,1,107.64,0.0,107.64
2891,1661,1073,5,206.8,0.0,1034.0
2892,1662,253,5,182.02,0.0,910.1
2893,1662,55,2,34.58,0.0,69.16
2894,1663,1197,5,87.4,0.0,437.0
2895,1663,1133,1,45.55,10.21,35.34
2896,1663,701,1,832.09,0.0,832.09
2897,1663,347,5,17.08,0.0,85.4
2898,1664,1013,3,199.2,7.8,574.2
2899,1664,113,1,56.24,0.0,56.24
2900,1664,233,2,259.49,0.0,518.98
2901,1665,286,5,229.6,0.0,1148.0
2902,1665,684,4,334.62,0.0,1338.48
2903,1666,1192,3,12.36,0.0,37.08
2904,1666,154,1,1337.68,0.0,1337.68
2905,1667,1015,5,912.22,0.0,4561.1
2906,1667,607,5,13.49,0.0,67.45
2907,1667,621,1,7.0,0.0,7.0
2908,1667,1140,3,130.1,0.0,390.3
2909,1668,449,2,169.33,0.0,338.66
2910,1668,1034,4,49.16,0.0,196.64
2911,1668,512,3,1910.2,0.0,5730.6
2912,1668,500,3,176.78,0.0,530.34
2913,1669,133,4,165.66,0.0,662.64
2914,1669,670,1,359.47,0.0,359.47
2915,1670,1021,2,11.03,0.0,22.06
2916,1671,1132,3,51.73,0.0,155.19
2917,1671,530,2,17.37,0.0,34.74
2918,1671,655,2,13.68,0.0,27.36
2919,1672,141,2,57.09,0.0,114.18
2920,1673,887,1,123.38,0.0,123.38
2921,1673,277,5,36.77,0.0,183.85
2922,1674,826,5,927.26,0.0,4636.3
2923,1675,86,2,154.22,13.72,281.0
2924,1676,644,2,194.59,0.0,389.18
2925,1676,748,5,84.17,24.1,300.35
2926,1676,1071,1,19.46,0.0,19.46
2927,1677,141,5,57.09,0.0,285.45
2928,1677,988,3,442.68,0.0,1328.04
2929,1677,807,5,7.58,0.0,37.9
2930,1677,248,2,60.55,0.0,121.1
2931,1677,906,4,38.79,1.95,147.36
2932,1678,377,3,195.48,51.93,430.65
2933,1678,161,4,460.53,16.61,1775.68
2934,1678,618,1,8.15,0.0,8.15
2935,1679,725,4,86.63,0.0,346.52
2936,1679,859,3,13.35,3.97,28.14
2937,1679,8,2,46.2,0.0,92.4
2938,1679,342,3,72.88,0.0,218.64
2939,1679,909,3,14.85,0.0,44.55
2940,1682,843,2,76.06,0.0,152.12
2941,1682,1000,2,188.6,0.0,377.2
2942,1683,812,4,167.64,0.0,670.56
2943,1683,918,3,106.22,0.0,318.66
2944,1683,162,4,61.18,0.0,244.72
2945,1683,251,4,194.07,0.0,776.28
2946,1684,770,2,18.84,0.0,37.68
2947,1686,1160,1,15.44,0.24,15.2
2948,1687,595,3,60.2,0.0,180.6
2949,1687,1177,3,41.16,0.0,123.48
2950,1687,16,3,212.03,0.0,636.09
2951,1687,672,5,55.55,0.0,277.75
2952,1689,505,2,3.55,0.0,7.1
2953,1689,1168,4,319.83,0.0,1279.32
2954,1689,186,2,226.15,0.0,452.3
2955,1689,446,1,540.96,0.0,540.96
2956,1690,1160,5,15.44,0.0,77.2
2957,1690,632,4,1481.37,0.0,5925.48
2958,1690,1057,1,337.96,0.0,337.96
2959,1691,1124,5,24.85,4.18,103.35
2960,1691,671,3,33.56,0.0,100.68
2961,1692,25,1,893.21,0.0,893.21
2962,1692,269,5,174.11,0.0,870.55
2963,1693,859,4,13.35,2.41,43.76
2964,1693,285,4,72.02,0.0,288.08
2965,1694,1087,4,207.2,22.63,738.28
2966,1695,64,4,41.45,0.0,165.8
2967,1696,1189,1,106.78,1.56,105.22
2968,1696,803,1,608.55,0.0,608.55
2969,1696,259,4,1336.2,0.0,5344.8
2970,1697,1160,5,15.44,0.0,77.2
2971,1698,812,3,167.64,0.0,502.92
2972,1699,546,5,430.0,7.1,2114.5
2973,1699,635,4,64.25,0.0,257.0
2974,1700,1058,4,1767.55,0.0,7070.2
2975,1700,817,1,353.23,0.0,353.23
2976,1700,521,3,18.85,0.0,56.55
2977,1701,718,1,51.6,12.23,39.37
2978,1702,331,3,1359.56,192.05,3502.53
2979,1702,424,5,18.36,5.43,64.65
2980,1703,40,2,45.9,11.95,67.9
2981,1703,303,3,762.04,0.0,2286.12
2982,1704,712,2,4.2,0.0,8.4
2983,1704,305,1,138.91,0.0,138.91
2984,1704,395,4,55.44,0.0,221.76
2985,1704,1059,2,205.52,0.0,411.04
2986,1704,853,2,19.4,0.0,38.8
2987,1705,816,2,189.86,0.0,379.72
2988,1705,1056,1,35.62,0.0,35.62
2989,1706,566,2,68.3,0.0,136.6
2990,1706,887,1,123.38,0.0,123.38
2991,1706,612,5,17.79,0.0,88.95
2992,1706,919,4,53.48,0.0,213.92
2993,1706,798,2,116.44,0.0,232.88
2994,1707,439,2,97.94,0.0,195.88
2995,1707,229,1,22.99,0.12,22.87
2996,1709,962,4,679.0,0.0,2716.0
2997,1710,193,2,179.07,0.0,358.14
2998,1710,948,1,214.99,22.52,192.47
2999,1711,1052,4,36.89,0.0,147.56
3000,1711,689,3,84.45,0.0,253.35
3001,1712,305,5,138.91,0.0,694.55
3002,1712,514,3,132.42,0.0,397.26
3003,1712,201,5,115.5,0.0,577.5
3004,1712,1179,5,33.91,0.0,169.55
3005,1713,98,2,105.85,0.0,211.7
3006,1713,483,1,42.45,0.0,42.45
3007,1714,375,2,25.22,0.0,50.44
3008,1715,404,2,58.36,0.0,116.72
3009,1716,673,4,79.26,0.0,317.04
3010,1716,1014,1,170.66,0.0,170.66
3011,1716,908,5,40.54,0.0,202.7
3012,1717,897,3,724.38,0.0,2173.14
3013,1718,910,3,678.17,0.0,2034.51
3014,1719,66,3,1706.66,151.02,4666.92
3015,1719,459,1,431.78,0.0,431.78
3016,1720,798,5,116.44,16.66,498.9
3017,1720,305,2,138.91,0.0,277.82
3018,1721,597,5,993.97,0.0,4969.85
3019,1722,252,1,67.7,9.54,58.16
3020,1723,994,5,1047.25,0.0,5236.25
3021,1725,1185,4,61.36,0.0,245.44
3022,1725,44,2,118.17,0.0,236.34
3023,1727,777,1,453.32,0.0,453.32
3024,1727,815,3,21.92,0.0,65.76
3025,1727,330,3,125.68,0.0,377.04
3026,1727,340,5,27.41,0.0,137.05
3027,1728,515,3,20.71,0.0,62.13
3028,1728,930,2,9.01,0.0,18.02
3029,1729,28,4,134.42,0.0,537.68
3030,1730,391,3,81.2,0.0,243.6
3031,1730,1120,2,65.52,0.0,131.04
3032,1731,241,4,85.08,0.0,340.32
3033,1733,298,2,13.14,0.0,26.28
3034,1734,923,1,42.73,0.0,42.73
3035,1734,621,2,7.0,0.0,14.0
3036,1735,1111,1,20.6,0.6,20.0
3037,1736,745,3,8.42,0.0,25.26
3038,1737,372,2,19.13,0.0,38.26
3039,1737,217,1,35.82,5.21,30.61
3040,1738,1139,5,21.51,0.0,107.55
3041,1739,718,5,51.6,0.0,258.0
3042,1739,32,4,43.39,0.0,173.56
3043,1740,1003,2,31.94,0.0,63.88
3044,1741,754,5,157.92,0.0,789.6
3045,1741,264,4,162.94,0.0,651.76
3046,1742,1025,2,106.51,0.0,213.02
3047,1744,1028,2,592.59,0.0,1185.18
3048,1745,271,3,14.08,0.0,42.24
3049,1746,225,5,451.79,0.0,2258.95
3050,1746,117,1,125.2,0.0,125.2
3051,1747,98,3,105.85,0.0,317.55
3052,1748,982,1,189.01,0.0,189.01
3053,1748,577,3,54.1,0.0,162.3
3054,1751,882,3,9.29,0.0,27.87
3055,1752,688,1,11.46,0.0,11.46
3056,1752,503,3,22.31,0.0,66.93
3057,1753,30,2,9.08,0.0,18.16
3058,1753,1183,1,360.18,0.0,360.18
3059,1753,62,1,58.78,6.38,52.4
3060,1754,324,5,189.02,45.71,716.55
3061,1755,580,5,26.48,0.0,132.4
3062,1755,110,2,131.68,0.0,263.36
3063,1755,1021,5,11.03,0.0,55.15
3064,1755,138,4,19.0,0.0,76.0
3065,1755,115,3,56.41,10.41,138.0
3066,1756,168,4,19.29,0.0,77.16
3067,1756,706,3,94.83,0.0,284.49
3068,1757,1111,1,20.6,0.0,20.6
3069,1758,655,3,13.68,0.0,41.04
3070,1758,2,1,181.55,0.0,181.55
3071,1758,109,2,240.99,0.0,481.98
3072,1759,890,5,305.6,0.0,1528.0
3073,1759,144,5,354.1,0.0,1770.5
3074,1760,1016,4,116.24,0.0,464.96
3075,1761,90,4,8.07,0.0,32.28
3076,1762,349,5,590.84,0.0,2954.2
3077,1763,121,2,196.12,0.0,392.24
3078,1763,105,4,125.21,0.0,500.84
3079,1764,538,1,1263.03,0.0,1263.03
3080,1764,1051,5,10.45,0.0,52.25
3081,1765,144,2,354.1,46.65,614.9
3082,1765,1079,3,625.0,0.0,1875.0
3083,1765,1116,5,871.72,0.0,4358.6
3084,1766,745,4,8.42,0.0,33.68
3085,1766,671,5,33.56,0.0,167.8
3086,1767,363,2,45.01,0.0,90.02
3087,1767,1068,1,101.0,0.0,101.0
3088,1767,542,5,103.77,0.0,518.85
3089,1768,750,1,184.09,0.0,184.09
3090,1769,690,1,62.76,0.0,62.76
3091,1769,625,4,104.89,0.0,419.56
3092,1770,830,5,11.41,0.0,57.05
3093,1770,1100,1,57.86,0.0,57.86
3094,1772,474,1,15.09,0.0,15.09
3095,1773,951,5,55.17,0.0,275.85
3096,1774,1002,2,280.46,0.0,560.92
3097,1774,364,2,1351.42,0.0,2702.84
3098,1775,1186,1,30.73,2.88,27.85
3099,1775,812,5,167.64,0.0,838.2
3100,1776,805,5,111.29,2.49,544.0
3101,1776,1088,1,23.19,0.0,23.19
3102,1776,836,2,14.66,1.89,25.54
3103,1777,1003,5,31.94,7.51,122.15
3104,1777,484,4,134.97,38.75,384.88
3105,1778,1099,3,693.9,0.0,2081.7
3106,1778,655,2,13.68,0.0,27.36
3107,1779,351,5,15.84,1.06,73.9
3108,1779,1165,3,220.76,0.0,662.28
3109,1779,748,2,84.17,0.0,168.34
3110,1779,216,2,963.49,0.0,1926.98
3111,1779,631,1,37.29,0.99,36.3
3112,1780,81,2,58.04,0.0,116.08
3113,1780,473,2,75.39,0.0,150.78
3114,1782,964,5,34.18,0.0,170.9
3115,1782,36,5,96.77,0.0,483.85
3116,1783,219,1,362.29,0.0,362.29
3117,1783,466,2,280.04,22.17,515.74
3118,1783,405,2,32.84,0.0,65.68
3119,1783,849,4,32.1,0.0,128.4
3120,1784,651,1,55.72,0.53,55.19
3121,1785,50,3,464.8,0.0,1394.4
3122,1785,68,1,740.03,0.0,740.03
3123,1785,1175,1,140.24,38.64,101.6
3124,1786,517,5,16.2,0.0,81.0
3125,1787,839,3,1073.51,0.0,3220.53
3126,1787,613,5,49.51,0.0,247.55
3127,1789,892,1,27.44,0.0,27.44
3128,1789,30,1,9.08,0.0,9.08
3129,1790,447,3,35.66,7.49,84.51
3130,1790,29,1,33.17,1.61,31.56
3131,1790,704,3,78.73,1.79,230.82
3132,1791,49,5,432.73,0.0,2163.65
3133,1791,772,3,99.87,15.62,252.75
3134,1791,1148,4,172.92,0.0,691.68
3135,1791,1196,1,120.18,1.98,118.2
3136,1791,677,4,144.18,0.0,576.72
3137,1792,820,5,120.05,0.0,600.25
3138,1793,553,2,98.38,0.0,196.76
3139,1794,56,1,5.84,0.0,5.84
3140,1794,813,1,21.0,0.0,21.0
3141,1794,431,1,33.41,0.0,33.41
3142,1795,216,5,963.49,0.0,4817.45
3143,1796,732,4,39.5,0.0,158.0
3144,1796,733,4,113.04,19.19,375.4
3145,1796,1144,5,6.59,0.0,32.95
3146,1796,784,3,176.19,0.0,528.57
3147,1796,98,2,105.85,0.0,211.7
3148,1797,335,2,47.13,0.0,94.26
3149,1797,882,2,9.29,0.0,18.58
3150,1798,1030,3,397.86,0.0,1193.58
3151,1798,720,4,478.2,0.0,1912.8
3152,1798,1019,5,14.92,0.0,74.6
3153,1799,859,2,13.35,0.0,26.7
3154,1800,494,3,196.1,0.0,588.3
3155,1800,380,1,68.31,0.0,68.31
3156,1800,1110,5,169.28,0.0,846.4
3157,1800,732,4,39.5,0.0,158.0
3158,1801,435,4,283.68,55.04,914.56
3159,1802,215,3,466.6,0.0,1399.8
3160,1802,305,3,138.91,0.0,416.73
3161,1802,643,3,20.2,0.0,60.6
3162,1802,744,1,97.53,10.86,86.67
3163,1803,982,1,189.01,0.0,189.01
3164,1803,190,1,134.24,0.0,134.24
3165,1804,573,4,1375.33,0.0,5501.32
3166,1804,633,4,210.94,0.0,843.76
3167,1805,556,4,9.26,2.36,27.6
3168,1805,652,4,177.99,1.8,704.76
3169,1805,793,2,179.72,0.0,359.44
3170,1805,787,1,377.19,0.0,377.19
3171,1805,762,4,21.05,0.0,84.2
3172,1806,806,3,57.02,0.0,171.06
3173,1806,1020,4,1201.57,0.0,4806.28
3174,1806,1054,5,59.49,11.11,241.9
3175,1807,1036,5,148.99,32.23,583.8
3176,1807,1127,5,237.98,0.0,1189.9
3177,1807,1087,1,207.2,0.0,207.2
3178,1807,544,4,455.48,0.0,1821.92
3179,1809,812,5,167.64,0.0,838.2
3180,1810,75,4,45.51,0.0,182.04
3181,1811,815,4,21.92,0.0,87.68
3182,1812,108,3,71.64,0.0,214.92
3183,1812,87,3,15.98,0.0,47.94
3184,1813,193,3,179.07,0.0,537.21
3185,1813,647,5,41.39,4.95,182.2
3186,1814,422,2,31.99,0.0,63.98
3187,1814,74,3,650.05,188.09,1385.88
3188,1815,13,2,7.93,0.0,15.86
3189,1815,43,2,541.63,148.54,786.18
3190,1816,1142,3,1012.56,0.0,3037.68
3191,1816,782,3,1207.15,0.0,3621.45
3192,1816,880,2,6.87,0.0,13.74
3193,1818,585,5,685.08,94.78,2951.5
3194,1818,888,4,38.53,4.27,137.04
3195,1818,1195,5,14.11,0.0,70.55
3196,1819,334,4,116.83,28.37,353.84
3197,1819,430,1,678.29,41.72,636.57
3198,1819,307,1,56.74,0.0,56.74
3199,1820,316,4,118.48,0.0,473.92
3200,1820,436,1,47.0,0.0,47.0
3201,1820,881,5,790.76,0.0,3953.8
3202,1820,216,5,963.49,0.0,4817.45
3203,1821,591,5,25.31,0.0,126.55
3204,1821,181,5,153.54,39.33,571.05
3205,1822,834,1,978.2,0.0,978.2
3206,1823,1053,4,8.11,0.78,29.32
3207,1823,389,3,26.93,6.39,61.62
3208,1824,838,1,137.4,0.0,137.4
3209,1824,251,2,194.07,0.0,388.14
3210,1825,69,3,26.04,0.0,78.12
3211,1826,818,4,727.75,192.93,2139.28
3212,1827,1177,4,41.16,0.0,164.64
3213,1827,1097,1,43.95,0.0,43.95
3214,1827,125,2,23.01,0.0,46.02
3215,1828,1077,2,12.15,0.0,24.3
3216,1828,1102,5,19.51,0.0,97.55
3217,1828,298,5,13.14,0.0,65.7
3218,1829,866,5,761.58,0.0,3807.9
3219,1829,454,4,297.84,0.0,1191.36
3220,1831,295,1,50.71,0.0,50.71
3221,1832,18,3,589.45,0.0,1768.35
3222,1834,403,1,56.68,0.0,56.68
3223,1834,49,2,432.73,64.7,736.06
3224,1835,775,2,30.33,7.7,45.26
3225,1835,619,3,418.69,0.0,1256.07
3226,1836,817,2,353.23,0.0,706.46
3227,1836,596,1,14.51,0.0,14.51
3228,1836,798,2,116.44,0.0,232.88
3229,1837,188,5,45.06,0.0,225.3
3230,1837,150,3,1190.24,0.0,3570.72
3231,1837,910,3,678.17,0.0,2034.51
